Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1987,1987,Head,490,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1987,1987,Head,10,*,Unofficial figure
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,1987,1987,Head,70,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,1987,1987,Head,379,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,1987,1987,Head,208,*,Unofficial figure
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,1987,1987,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,1987,1987,Head,244,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,1987,1987,Head,3972,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,1987,1987,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,1987,1987,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",1987,1987,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",1987,1987,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",1987,1987,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",1987,1987,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",1987,1987,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",1987,1987,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1987,1987,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1987,1987,Head,100,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,1987,1987,Head,3500,*,Unofficial figure
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,1987,1987,Head,10200,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,1987,1987,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,1987,1987,Head,2972,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,1987,1987,Head,14574,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,1987,1987,Head,22007,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,1987,1987,Head,982,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,1987,1987,Head,23,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,1987,1987,Head,879,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1987,1987,Head,27117,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1987,1987,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,1987,1987,Head,2310,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,1987,1987,Head,6,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,1987,1987,Head,4085,*,Unofficial figure
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,1987,1987,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,1987,1987,Head,220,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,1987,1987,Head,1046,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,1987,1987,Head,230,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,1987,1987,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,1987,1987,Head,22480,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,1987,1987,Head,230,*,Unofficial figure
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,1987,1987,Head,70,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,1987,1987,Head,220,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,1987,1987,Head,0,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,1987,1987,Head,22,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,1987,1987,Head,1020,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,1987,1987,Head,36,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1987,1987,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,1987,1987,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,1987,1987,Head,500,*,Unofficial figure
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,1987,1987,Head,359,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,1987,1987,Head,,M,Data not available
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,1987,1987,Head,347,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,1987,1987,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,1987,1987,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,1987,1987,Head,23,*,Unofficial figure
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,1987,1987,Head,1850,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,1987,1987,Head,50,*,Unofficial figure
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1987,1987,Head,64,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1987,1987,Head,0,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1987,1987,Head,122,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1987,1987,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1987,1987,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1987,1987,Head,1100,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1987,1987,Head,340,*,Unofficial figure
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1987,1987,Head,670,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1987,1987,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,1987,1987,Head,10,*,Unofficial figure
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,1987,1987,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,1987,1987,Head,96,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,1987,1987,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,1987,1987,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,1987,1987,Head,6051,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,1987,1987,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,1987,1987,Head,9067,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,1987,1987,Head,4891,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1988,1988,Head,215,*,Unofficial figure
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1988,1988,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",1988,1988,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",1988,1988,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",1988,1988,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",1988,1988,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",1988,1988,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",1988,1988,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,1988,1988,Head,,M,Data not available
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,1988,1988,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,1988,1988,Head,9859,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,1988,1988,Head,209,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,1988,1988,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,1988,1988,Head,158,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,1988,1988,Head,144,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,1988,1988,Head,115,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1988,1988,Head,15,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1988,1988,Head,502,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,1988,1988,Head,3041,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,1988,1988,Head,229,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,1988,1988,Head,178,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,1988,1988,Head,699,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,1988,1988,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,1988,1988,Head,586,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,1988,1988,Head,82,*,Unofficial figure
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,1988,1988,Head,93,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,1988,1988,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,1988,1988,Head,524,*,Unofficial figure
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,1988,1988,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1988,1988,Head,178,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,1988,1988,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,1988,1988,Head,251547,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,1988,1988,Head,50,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,1988,1988,Head,29,*,Unofficial figure
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,1988,1988,Head,534,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,1988,1988,Head,0,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,1988,1988,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,1988,1988,Head,12028,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,1988,1988,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,1988,1988,Head,265,*,Unofficial figure
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,1988,1988,Head,295,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,1988,1988,Head,1216,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,1988,1988,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,1988,1988,Head,353,*,Unofficial figure
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,1988,1988,Head,53,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,1988,1988,Head,3274,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1988,1988,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1988,1988,Head,41663,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,1988,1988,Head,5559,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,1988,1988,Head,56,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,1988,1988,Head,3212,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,1988,1988,Head,4628,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,1988,1988,Head,1097,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,1988,1988,Head,1171,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,1988,1988,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,1988,1988,Head,15970,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,1988,1988,Head,14,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,1988,1988,Head,0,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,1988,1988,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,1988,1988,Head,430,*,Unofficial figure
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1988,1988,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1988,1988,Head,36,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1988,1988,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1988,1988,Head,2950,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1988,1988,Head,0,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1988,1988,Head,0,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1988,1988,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1988,1988,Head,13,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1988,1988,Head,95,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,1988,1988,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,1988,1988,Head,407,*,Unofficial figure
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,1988,1988,Head,1,*,Unofficial figure
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,1988,1988,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,1988,1988,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,1988,1988,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,1988,1988,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,1988,1988,Head,124,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,1988,1988,Head,566,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,1988,1988,Head,1340,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,1988,1988,Head,,M,Data not available
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,1988,1988,Head,0,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,1988,1988,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,1988,1988,Head,37,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,1988,1988,Head,520,*,Unofficial figure
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,1988,1988,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,1988,1988,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,1988,1988,Head,728,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,1988,1988,Head,43863,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,1988,1988,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,1988,1988,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,1988,1988,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,1988,1988,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,1989,1989,Head,9,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,1989,1989,Head,677,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,1989,1989,Head,4,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,1989,1989,Head,125,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,1989,1989,Head,119,*,Unofficial figure
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,1989,1989,Head,33,*,Unofficial figure
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,1989,1989,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,1989,1989,Head,1095,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,1989,1989,Head,135,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,1989,1989,Head,149,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,1989,1989,Head,4411,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1989,1989,Head,4000,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1989,1989,Head,131,*,Unofficial figure
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,1989,1989,Head,103,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,1989,1989,Head,111,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,1989,1989,Head,73,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,1989,1989,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,1989,1989,Head,158,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,1989,1989,Head,9596,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,1989,1989,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,1989,1989,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",1989,1989,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",1989,1989,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",1989,1989,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",1989,1989,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",1989,1989,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",1989,1989,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1989,1989,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1989,1989,Head,360,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,1989,1989,Head,42,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,1989,1989,Head,1299,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,1989,1989,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,1989,1989,Head,1086,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,1989,1989,Head,26315,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,1989,1989,Head,144011,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,1989,1989,Head,1931,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,1989,1989,Head,54,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,1989,1989,Head,123530,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1989,1989,Head,17700,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1989,1989,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,1989,1989,Head,1580,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,1989,1989,Head,70,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,1989,1989,Head,138,*,Unofficial figure
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,1989,1989,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,1989,1989,Head,1427,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,1989,1989,Head,807,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,1989,1989,Head,387,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,1989,1989,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,1989,1989,Head,0,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,1989,1989,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,1989,1989,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,1989,1989,Head,343,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,1989,1989,Head,168,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,1989,1989,Head,36,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,1989,1989,Head,18977,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,1989,1989,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1989,1989,Head,327,*,Unofficial figure
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,1989,1989,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,1989,1989,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,1989,1989,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,1989,1989,Head,15,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,1989,1989,Head,31,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,1989,1989,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,1989,1989,Head,,M,Data not available
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,1989,1989,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,1989,1989,Head,433,*,Unofficial figure
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,1989,1989,Head,16,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,1989,1989,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,1989,1989,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,1989,1989,Head,22,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,1989,1989,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,1989,1989,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,1989,1989,Head,72,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,1989,1989,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1989,1989,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1989,1989,Head,654,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1989,1989,Head,17,*,Unofficial figure
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1989,1989,Head,9,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1989,1989,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1989,1989,Head,1899,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1989,1989,Head,153273,*,Unofficial figure
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1989,1989,Head,153000,*,Unofficial figure
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1989,1989,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,1989,1989,Head,200,*,Unofficial figure
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,1989,1989,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,1989,1989,Head,15,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,1989,1989,Head,20,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,1989,1989,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,1989,1989,Head,0,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,1989,1989,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,1989,1989,Head,25763,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,1989,1989,Head,121,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1990,1990,Head,211,*,Unofficial figure
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1990,1990,Head,,M,Data not available
