Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1096","Horses","2011","2011","Head","483000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1096","Horses","2012","2012","Head","487000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1096","Horses","2013","2013","Head","488000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1096","Horses","2014","2014","Head","490000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1096","Horses","2015","2015","Head","491636","Im","FAO data based on imputation methodology"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1096","Horses","2016","2016","Head","499537","Im","FAO data based on imputation methodology"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1096","Horses","2017","2017","Head","502502","Im","FAO data based on imputation methodology"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1961","1961","Head","619000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1962","1962","Head","631000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1963","1963","Head","642000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1964","1964","Head","653500","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1965","1965","Head","703769","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1966","1966","Head","710000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1967","1967","Head","719000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1968","1968","Head","777000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1969","1969","Head","837000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1970","1970","Head","909000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1971","1971","Head","953000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1972","1972","Head","1000000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1973","1973","Head","1050000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1974","1974","Head","1102500","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1975","1975","Head","1157625","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1976","1976","Head","1231850","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1977","1977","Head","1292300","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1978","1978","Head","1350610","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1979","1979","Head","1411550","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1980","1980","Head","1600600","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1981","1981","Head","1646800","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1982","1982","Head","1706100","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1983","1983","Head","1909900","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1984","1984","Head","1693800","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1985","1985","Head","1724600","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1986","1986","Head","1788377","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1987","1987","Head","1902263","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1988","1988","Head","2019088","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1989","1989","Head","2126537","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1990","1990","Head","1113083","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1991","1991","Head","1175966","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1992","1992","Head","1237341","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1993","1993","Head","1307398","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1994","1994","Head","1368858","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1995","1995","Head","1443817","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1996","1996","Head","1524230","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1997","1997","Head","1609114","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1998","1998","Head","1697767","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","1999","1999","Head","1776463","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2000","2000","Head","1746200","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2001","2001","Head","1820129","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2002","2002","Head","1906989","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2003","2003","Head","1994591","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2004","2004","Head","2083698","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2005","2005","Head","2179884","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2006","2006","Head","2279625","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2007","2007","Head","2384934","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2008","2008","Head","2502007","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2009","2009","Head","2569864","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2010","2010","Head","2640616","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2011","2011","Head","2712800","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2012","2012","Head","2787973","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2013","2013","Head","2863928","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2014","2014","Head","2805856","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2015","2015","Head","2855489","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2016","2016","Head","2906696","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","1034","Pigs","2017","2017","Head","2951000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1961","1961","Head","5965000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1962","1962","Head","6174000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1963","1963","Head","6300000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1964","1964","Head","6097000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1965","1965","Head","6143900","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1966","1966","Head","6150000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1967","1967","Head","6378300","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1968","1968","Head","6460000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1969","1969","Head","6722700","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1970","1970","Head","6786800","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1971","1971","Head","6965400","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1972","1972","Head","7144000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1973","1973","Head","7322770","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1974","1974","Head","7506016","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1975","1975","Head","7693847","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1976","1976","Head","7987930","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1977","1977","Head","8229000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1978","1978","Head","8462471","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1979","1979","Head","8784100","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1980","1980","Head","9056600","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1981","1981","Head","9060000","*","Unofficial figure"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1982","1982","Head","8200000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1983","1983","Head","7500000","F","FAO estimate"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1984","1984","Head","6592158","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1985","1985","Head","7803600","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1986","1986","Head","6033596","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1987","1987","Head","7245575","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1988","1988","Head","7505493","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1989","1989","Head","7701137","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1990","1990","Head","6113769","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1991","1991","Head","6273603","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1992","1992","Head","6380331","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1993","1993","Head","6552555","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1994","1994","Head","6719515","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1995","1995","Head","6892612","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1996","1996","Head","7067739","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1997","1997","Head","7250723","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1998","1998","Head","7422892","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","1999","1999","Head","7629157","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2000","2000","Head","7352951","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2001","2001","Head","7477123","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2002","2002","Head","7596897","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2003","2003","Head","7723474","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2004","2004","Head","7843299","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2005","2005","Head","7970641","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2006","2006","Head","8112185","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2007","2007","Head","8237739","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2008","2008","Head","8381228","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2009","2009","Head","8540888","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2010","2010","Head","8701465","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2011","2011","Head","8877510","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2012","2012","Head","9078947","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2013","2013","Head","9287895","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2014","2014","Head","7406423","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2015","2015","Head","7453603","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2016","2016","Head","7426000","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5111","Stocks","976","Sheep","2017","2017","Head","7442000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1961","1961","Head","56041312","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1962","1962","Head","57739888","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1963","1963","Head","59703040","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1964","1964","Head","61732944","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1965","1965","Head","63831856","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1966","1966","Head","66002144","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1967","1967","Head","68246224","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1968","1968","Head","70566608","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1969","1969","Head","72965856","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1970","1970","Head","75446704","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1971","1971","Head","78562256","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1972","1972","Head","83000000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1973","1973","Head","85500000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1974","1974","Head","90437008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1975","1975","Head","92495360","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1976","1976","Head","101674000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1977","1977","Head","107296560","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1978","1978","Head","106942560","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1979","1979","Head","109177488","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1980","1980","Head","118971424","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1981","1981","Head","121785008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1982","1982","Head","123488000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1983","1983","Head","124186000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1984","1984","Head","127655008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1985","1985","Head","128422672","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1986","1986","Head","132221568","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1987","1987","Head","135720288","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1988","1988","Head","139599104","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1989","1989","Head","144154096","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1990","1990","Head","147102320","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1991","1991","Head","152135505","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1992","1992","Head","154229303","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1993","1993","Head","155134074","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1994","1994","Head","158243229","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1995","1995","Head","161227938","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1996","1996","Head","158288540","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1997","1997","Head","161416157","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1998","1998","Head","163154357","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","1999","1999","Head","164621038","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2000","2000","Head","169875524","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2001","2001","Head","176388726","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2002","2002","Head","185348838","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2003","2003","Head","195551576","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2004","2004","Head","204512737","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2005","2005","Head","207156696","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2006","2006","Head","205886244","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2007","2007","Head","199752014","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2008","2008","Head","202306731","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2009","2009","Head","205307954","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2010","2010","Head","209541109","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2011","2011","Head","212815311","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2012","2012","Head","211279082","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2013","2013","Head","211764292","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2014","2014","Head","212366132","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2015","2015","Head","215220508","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2016","2016","Head","218199581","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2017","2017","Head","214899796","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1961","1961","Head","4900000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1962","1962","Head","5000000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1963","1963","Head","5200000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1964","1964","Head","5400000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1965","1965","Head","5500000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1966","1966","Head","5573000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1967","1967","Head","5445000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1968","1968","Head","5604000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1969","1969","Head","5793000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1970","1970","Head","5723000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1971","1971","Head","5708993","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1972","1972","Head","6000000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1973","1973","Head","6394000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1974","1974","Head","7171000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1975","1975","Head","7101000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1976","1976","Head","7485000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1977","1977","Head","7424000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1978","1978","Head","7665000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1979","1979","Head","8070000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1980","1980","Head","8326000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1981","1981","Head","8865000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1982","1982","Head","9036746","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1983","1983","Head","8935792","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1984","1984","Head","9674637","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1985","1985","Head","10020101","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1986","1986","Head","10595292","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1987","1987","Head","10791865","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1988","1988","Head","11312713","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1989","1989","Head","11669018","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1990","1990","Head","11894587","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1991","1991","Head","12172146","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1992","1992","Head","12159564","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1993","1993","Head","10618531","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1994","1994","Head","10879286","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1995","1995","Head","11271653","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1996","1996","Head","7436454","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1997","1997","Head","7968169","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1998","1998","Head","8164153","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","1999","1999","Head","8622935","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2000","2000","Head","9346813","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2001","2001","Head","9537439","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2002","2002","Head","9429122","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2003","2003","Head","9581653","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2004","2004","Head","10046888","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2005","2005","Head","10306722","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2006","2006","Head","10401449","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2007","2007","Head","9450312","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2008","2008","Head","9355014","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2009","2009","Head","9163560","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2010","2010","Head","9312784","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2011","2011","Head","9386316","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2012","2012","Head","8646463","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2013","2013","Head","8779213","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2014","2014","Head","8851879","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2015","2015","Head","9620877","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2016","2016","Head","9774784","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2017","2017","Head","9592079","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1961","1961","Head","4409000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1962","1962","Head","4463000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1963","1963","Head","4633000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1964","1964","Head","4745000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1965","1965","Head","4915000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1966","1966","Head","4980000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1967","1967","Head","4880000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1968","1968","Head","4924000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","1969","1969","Head","4875000","F","FAO estimate"
