Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1157,"Camelids, other",2013,2013,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,866,Cattle,1986,1986,Head,252,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,866,Cattle,1987,1987,Head,75,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,866,Cattle,1988,1988,Head,23,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1016,Goats,2006,2006,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1016,Goats,2011,2011,Head,7,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1016,Goats,2013,2013,Head,14,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1987,1987,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1988,1988,Head,11,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1989,1989,Head,7,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1992,1992,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1993,1993,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1996,1996,Head,22,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1997,1997,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1998,1998,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,1999,1999,Head,45,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2000,2000,Head,30,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2004,2004,Head,5,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2005,2005,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2006,2006,Head,9,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2007,2007,Head,13,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2009,2009,Head,16,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2010,2010,Head,33,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2011,2011,Head,15,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2012,2012,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1096,Horses,2013,2013,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5908,Export Quantity,1096,Horses,1986,1986,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5908,Export Quantity,1096,Horses,2001,2001,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1034,Pigs,1995,1995,Head,27,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1034,Pigs,2003,2003,Head,23,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1034,Pigs,2004,2004,Head,48,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,1034,Pigs,2005,2005,Head,19,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,976,Sheep,2006,2006,Head,160,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,976,Sheep,2008,2008,Head,72,,Official data
TM,Detailed trade matrix,44,Colombia,40,Chile,5608,Import Quantity,976,Sheep,2011,2011,Head,205,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1107,Asses,1994,1994,Head,5,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,866,Cattle,1992,1992,Head,42,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,866,Cattle,1994,1994,Head,1028,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,866,Cattle,1995,1995,Head,788,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,1992,1992,Head,8,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,1993,1993,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,1994,1994,Head,415,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,1995,1995,Head,187,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,2001,2001,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,2002,2002,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,2007,2007,Head,6,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,2008,2008,Head,10,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,2010,2010,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1096,Horses,2013,2013,Head,22,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1034,Pigs,1994,1994,Head,776,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,1034,Pigs,1995,1995,Head,1383,,Official data
TM,Detailed trade matrix,44,Colombia,44,Colombia,5608,Import Quantity,976,Sheep,1994,1994,Head,8,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1107,Asses,1995,1995,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1107,Asses,1999,1999,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1157,"Camelids, other",2012,2012,Head,1,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1126,Camels,2012,2012,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,866,Cattle,1992,1992,Head,767,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,866,Cattle,1993,1993,Head,5467,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,866,Cattle,1994,1994,Head,3037,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,866,Cattle,1995,1995,Head,4388,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,866,Cattle,1996,1996,Head,533,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,866,Cattle,1997,1997,Head,130,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,866,Cattle,1998,1998,Head,1268,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,1987,1987,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,1991,1991,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,2001,2001,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,2003,2003,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,2004,2004,Head,99,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,2005,2005,Head,35,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,2007,2007,Head,24,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,866,Cattle,2011,2011,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,1988,1988,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,1991,1991,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,1992,1992,Head,20,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,1997,1997,Head,47,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,1998,1998,Head,16,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,1999,1999,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2000,2000,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2002,2002,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2003,2003,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2004,2004,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2005,2005,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2006,2006,Head,16,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2007,2007,Head,4,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2008,2008,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2010,2010,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1096,Horses,2011,2011,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1986,1986,Head,22,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1987,1987,Head,151,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1988,1988,Head,20,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1990,1990,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1991,1991,Head,27,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1992,1992,Head,12,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1993,1993,Head,17,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1994,1994,Head,28,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1995,1995,Head,42,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1996,1996,Head,64,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1997,1997,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1998,1998,Head,8,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,1999,1999,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2000,2000,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2001,2001,Head,26,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2002,2002,Head,10,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2003,2003,Head,5,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2004,2004,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2005,2005,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2006,2006,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2008,2008,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2009,2009,Head,11,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2010,2010,Head,8,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1096,Horses,2011,2011,Head,11,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5608,Import Quantity,1034,Pigs,1999,1999,Head,58,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,1994,1994,Head,7454,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,1995,1995,Head,7285,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,1996,1996,Head,3760,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,1997,1997,Head,887,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,1998,1998,Head,86,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,2005,2005,Head,449,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,2006,2006,Head,297,,Official data
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,1034,Pigs,2007,2007,Head,576,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,58,Ecuador,5908,Export Quantity,976,Sheep,1993,1993,Head,200,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1171,Animals live nes,1986,1986,Head,0,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1157,"Camelids, other",2013,2013,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,1986,1986,Head,18,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,1989,1989,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,1991,1991,Head,39,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2004,2004,Head,14,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2005,2005,Head,28,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2006,2006,Head,36,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2008,2008,Head,24,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2009,2009,Head,45,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2010,2010,Head,113,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2011,2011,Head,115,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2012,2012,Head,218,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,866,Cattle,2013,2013,Head,120,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,1991,1991,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,1992,1992,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,1996,1996,Head,6,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,1997,1997,Head,8,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,2000,2000,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,2002,2002,Head,5,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,2005,2005,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,2007,2007,Head,5,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,170,Peru,5608,Import Quantity,1096,Horses,2013,2013,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,1096,Horses,2005,2005,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,1096,Horses,2009,2009,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,1096,Horses,2010,2010,Head,7,,Official data
TM,Detailed trade matrix,44,Colombia,170,Peru,5908,Export Quantity,1096,Horses,2011,2011,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,234,Uruguay,5608,Import Quantity,1096,Horses,1995,1995,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,234,Uruguay,5608,Import Quantity,1096,Horses,2003,2003,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,234,Uruguay,5608,Import Quantity,1096,Horses,2005,2005,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,234,Uruguay,5608,Import Quantity,1096,Horses,2008,2008,Head,21,,Official data
TM,Detailed trade matrix,44,Colombia,234,Uruguay,5608,Import Quantity,1096,Horses,2010,2010,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,234,Uruguay,5608,Import Quantity,1096,Horses,2011,2011,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,234,Uruguay,5608,Import Quantity,976,Sheep,2008,2008,Head,144,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1107,Asses,1995,1995,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1107,Asses,1996,1996,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1107,Asses,1991,1991,Head,8,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1107,Asses,1999,1999,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1992,1992,Head,26,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1993,1993,Head,2457,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1994,1994,Head,68014,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1995,1995,Head,122,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1996,1996,Head,28829,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1997,1997,Head,4095,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1998,1998,Head,45,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1988,1988,Head,53,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1989,1989,Head,20,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1990,1990,Head,820,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1991,1991,Head,108231,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1992,1992,Head,55298,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1993,1993,Head,5069,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1994,1994,Head,94,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1995,1995,Head,21851,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1996,1996,Head,2777,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1997,1997,Head,18700,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1998,1998,Head,139741,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1999,1999,Head,8230,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2000,2000,Head,68,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2001,2001,Head,8003,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2002,2002,Head,159,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2003,2003,Head,151,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2004,2004,Head,248878,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2005,2005,Head,136045,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2006,2006,Head,238518,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2007,2007,Head,140511,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2008,2008,Head,9878,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2009,2009,Head,5722,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2010,2010,Head,24,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2011,2011,Head,31,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2012,2012,Head,243066,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2013,2013,Head,218168,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1991,1991,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1992,1992,Head,77,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1993,1993,Head,1579,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1994,1994,Head,539,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1995,1995,Head,147,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1996,1996,Head,60,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1997,1997,Head,46,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1999,1999,Head,37,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2000,2000,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2001,2001,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2003,2003,Head,6,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2004,2004,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2006,2006,Head,57,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2010,2010,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1988,1988,Head,5,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1989,1989,Head,3,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1990,1990,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1991,1991,Head,46,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1992,1992,Head,189,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1993,1993,Head,68,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1994,1994,Head,13,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1995,1995,Head,27,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1996,1996,Head,25,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1997,1997,Head,2,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1999,1999,Head,8,,Official data
