"from","to","distance","flow","year","popFrom","popTo","year.1"
"Peru","Uruguay",3235.55515495335,0,"1999",2787530,360000,"1999"
"Uruguay","Uruguay",0,0,"1999",360000,360000,"1999"
"Venezuela","Uruguay",4569.68551328267,0,"1999",2792422,360000,"1999"
"Argentina","Venezuela",4709.22119899415,0,"1999",1725000,2792422,"1999"
"Bolivia","Venezuela",2657.95864060761,0,"1999",1776463,2792422,"1999"
"Brazil","Venezuela",2467.66256692768,0,"1999",30838616,2792422,"1999"
"Chile","Venezuela",4731.36564349597,0,"1999",1633238,2792422,"1999"
"Colombia","Venezuela",840.85503052881,2331,"1999",2000000,2792422,"1999"
"Ecuador","Venezuela",1657.06351856764,0,"1999",1205000,2792422,"1999"
"Paraguay","Venezuela",3484.3757151894,0,"1999",1850000,2792422,"1999"
"Peru","Venezuela",2027.07639181003,0,"1999",2787530,2792422,"1999"
"Uruguay","Venezuela",4569.68551328267,0,"1999",360000,2792422,"1999"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1999",2792422,2792422,"1999"
"Argentina","Argentina",0,0,"2000",1750000,1750000,"2000"
"Bolivia","Argentina",2056.02752105864,0,"2000",1746200,1750000,"2000"
"Brazil","Argentina",2970.62008811255,0,"2000",31562112,1750000,"2000"
"Chile","Argentina",549.236062178285,28,"2000",1567780,1750000,"2000"
"Colombia","Argentina",4428.06221883752,0,"2000",2228000,1750000,"2000"
"Ecuador","Argentina",3999.3326249303,0,"2000",1185000,1750000,"2000"
"Paraguay","Argentina",1481.30586680423,0,"2000",1800000,1750000,"2000"
"Peru","Argentina",3042.91337969977,0,"2000",2818650,1750000,"2000"
"Uruguay","Argentina",886.025785928525,305,"2000",294000,1750000,"2000"
"Venezuela","Argentina",4709.22119899415,0,"2000",2809968,1750000,"2000"
"Argentina","Bolivia",2056.02752105864,455,"2000",1750000,1746200,"2000"
"Bolivia","Bolivia",0,0,"2000",1746200,1746200,"2000"
"Brazil","Bolivia",1406.69570016608,120,"2000",31562112,1746200,"2000"
"Chile","Bolivia",2150.12404536596,396,"2000",1567780,1746200,"2000"
"Colombia","Bolivia",2474.21126193179,0,"2000",2228000,1746200,"2000"
"Ecuador","Bolivia",2272.50983152685,0,"2000",1185000,1746200,"2000"
"Paraguay","Bolivia",978.129744567879,0,"2000",1800000,1746200,"2000"
"Peru","Bolivia",1346.81559926284,0,"2000",2818650,1746200,"2000"
"Uruguay","Bolivia",1988.1166048493,0,"2000",294000,1746200,"2000"
"Venezuela","Bolivia",2657.95864060761,0,"2000",2809968,1746200,"2000"
"Argentina","Brazil",2970.62008811255,0,"2000",1750000,31562112,"2000"
"Bolivia","Brazil",1406.69570016608,0,"2000",1746200,31562112,"2000"
"Brazil","Brazil",9.50453877449036e-05,0,"2000",31562112,31562112,"2000"
"Chile","Brazil",3263.9546339556,0,"2000",1567780,31562112,"2000"
"Colombia","Brazil",2751.42249501054,0,"2000",2228000,31562112,"2000"
"Ecuador","Brazil",2984.04262936217,0,"2000",1185000,31562112,"2000"
"Paraguay","Brazil",1489.69662074046,0,"2000",1800000,31562112,"2000"
"Peru","Brazil",2335.42519419623,0,"2000",2818650,31562112,"2000"
"Uruguay","Brazil",2459.62642648411,0,"2000",294000,31562112,"2000"
"Venezuela","Brazil",2467.66256692768,0,"2000",2809968,31562112,"2000"
"Argentina","Chile",549.236062178285,0,"2000",1750000,1567780,"2000"
"Bolivia","Chile",2150.12404536596,0,"2000",1746200,1567780,"2000"
"Brazil","Chile",3263.9546339556,0,"2000",31562112,1567780,"2000"
"Chile","Chile",0,0,"2000",1567780,1567780,"2000"
"Colombia","Chile",4348.83354270014,0,"2000",2228000,1567780,"2000"
"Ecuador","Chile",3824.43442207705,0,"2000",1185000,1567780,"2000"
"Paraguay","Chile",1812.53392353318,0,"2000",1800000,1567780,"2000"
"Peru","Chile",2907.26314858048,0,"2000",2818650,1567780,"2000"
"Uruguay","Chile",1425.34334919956,0,"2000",294000,1567780,"2000"
"Venezuela","Chile",4731.36564349597,0,"2000",2809968,1567780,"2000"
"Argentina","Colombia",4428.06221883752,0,"2000",1750000,2228000,"2000"
"Bolivia","Colombia",2474.21126193179,0,"2000",1746200,2228000,"2000"
"Brazil","Colombia",2751.42249501054,0,"2000",31562112,2228000,"2000"
"Chile","Colombia",4348.83354270014,0,"2000",1567780,2228000,"2000"
"Colombia","Colombia",0,0,"2000",2228000,2228000,"2000"
"Ecuador","Colombia",840.344466338468,0,"2000",1185000,2228000,"2000"
"Paraguay","Colombia",3415.921941428,0,"2000",1800000,2228000,"2000"
"Peru","Colombia",1462.40463082501,0,"2000",2818650,2228000,"2000"
"Uruguay","Colombia",4461.84126189406,0,"2000",294000,2228000,"2000"
"Venezuela","Colombia",840.85503052881,0,"2000",2809968,2228000,"2000"
"Argentina","Ecuador",3999.3326249303,0,"2000",1750000,1185000,"2000"
"Bolivia","Ecuador",2272.50983152685,0,"2000",1746200,1185000,"2000"
"Brazil","Ecuador",2984.04262936217,0,"2000",31562112,1185000,"2000"
"Chile","Ecuador",3824.43442207705,110,"2000",1567780,1185000,"2000"
"Colombia","Ecuador",840.344466338468,0,"2000",2228000,1185000,"2000"
"Ecuador","Ecuador",0,0,"2000",1185000,1185000,"2000"
"Paraguay","Ecuador",3250.23740422779,0,"2000",1800000,1185000,"2000"
"Peru","Ecuador",970.593580094301,34,"2000",2818650,1185000,"2000"
"Uruguay","Ecuador",4202.77606287468,0,"2000",294000,1185000,"2000"
"Venezuela","Ecuador",1657.06351856764,0,"2000",2809968,1185000,"2000"
"Argentina","Paraguay",1481.30586680423,0,"2000",1750000,1800000,"2000"
"Bolivia","Paraguay",978.129744567879,0,"2000",1746200,1800000,"2000"
"Brazil","Paraguay",1489.69662074046,0,"2000",31562112,1800000,"2000"
"Chile","Paraguay",1812.53392353318,0,"2000",1567780,1800000,"2000"
"Colombia","Paraguay",3415.921941428,0,"2000",2228000,1800000,"2000"
"Ecuador","Paraguay",3250.23740422779,0,"2000",1185000,1800000,"2000"
"Paraguay","Paraguay",0,0,"2000",1800000,1800000,"2000"
"Peru","Paraguay",2313.14659568562,0,"2000",2818650,1800000,"2000"
"Uruguay","Paraguay",1086.56070082819,0,"2000",294000,1800000,"2000"
"Venezuela","Paraguay",3484.3757151894,0,"2000",2809968,1800000,"2000"
"Argentina","Peru",3042.91337969977,0,"2000",1750000,2818650,"2000"
"Bolivia","Peru",1346.81559926284,0,"2000",1746200,2818650,"2000"
"Brazil","Peru",2335.42519419623,0,"2000",31562112,2818650,"2000"
"Chile","Peru",2907.26314858048,0,"2000",1567780,2818650,"2000"
"Colombia","Peru",1462.40463082501,0,"2000",2228000,2818650,"2000"
"Ecuador","Peru",970.593580094301,0,"2000",1185000,2818650,"2000"
"Paraguay","Peru",2313.14659568562,0,"2000",1800000,2818650,"2000"
"Peru","Peru",0,0,"2000",2818650,2818650,"2000"
"Uruguay","Peru",3235.55515495335,0,"2000",294000,2818650,"2000"
"Venezuela","Peru",2027.07639181003,0,"2000",2809968,2818650,"2000"
"Argentina","Uruguay",886.025785928525,0,"2000",1750000,294000,"2000"
"Bolivia","Uruguay",1988.1166048493,0,"2000",1746200,294000,"2000"
"Brazil","Uruguay",2459.62642648411,0,"2000",31562112,294000,"2000"
"Chile","Uruguay",1425.34334919956,0,"2000",1567780,294000,"2000"
"Colombia","Uruguay",4461.84126189406,0,"2000",2228000,294000,"2000"
"Ecuador","Uruguay",4202.77606287468,0,"2000",1185000,294000,"2000"
"Paraguay","Uruguay",1086.56070082819,0,"2000",1800000,294000,"2000"
"Peru","Uruguay",3235.55515495335,0,"2000",2818650,294000,"2000"
"Uruguay","Uruguay",0,0,"2000",294000,294000,"2000"
"Venezuela","Uruguay",4569.68551328267,0,"2000",2809968,294000,"2000"
"Argentina","Venezuela",4709.22119899415,0,"2000",1750000,2809968,"2000"
"Bolivia","Venezuela",2657.95864060761,0,"2000",1746200,2809968,"2000"
"Brazil","Venezuela",2467.66256692768,0,"2000",31562112,2809968,"2000"
"Chile","Venezuela",4731.36564349597,2904,"2000",1567780,2809968,"2000"
"Colombia","Venezuela",840.85503052881,339,"2000",2228000,2809968,"2000"
"Ecuador","Venezuela",1657.06351856764,0,"2000",1185000,2809968,"2000"
"Paraguay","Venezuela",3484.3757151894,0,"2000",1800000,2809968,"2000"
"Peru","Venezuela",2027.07639181003,0,"2000",2818650,2809968,"2000"
"Uruguay","Venezuela",4569.68551328267,0,"2000",294000,2809968,"2000"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2000",2809968,2809968,"2000"
"Argentina","Argentina",0,0,"2001",1700000,1700000,"2001"
"Bolivia","Argentina",2056.02752105864,0,"2001",1820129,1700000,"2001"
"Brazil","Argentina",2970.62008811255,539,"2001",32605112,1700000,"2001"
"Chile","Argentina",549.236062178285,851,"2001",2169654,1700000,"2001"
"Colombia","Argentina",4428.06221883752,0,"2001",2500000,1700000,"2001"
"Ecuador","Argentina",3999.3326249303,0,"2001",1402000,1700000,"2001"
"Paraguay","Argentina",1481.30586680423,0,"2001",1804353,1700000,"2001"
"Peru","Argentina",3042.91337969977,0,"2001",2780930,1700000,"2001"
"Uruguay","Argentina",886.025785928525,0,"2001",282000,1700000,"2001"
"Venezuela","Argentina",4709.22119899415,0,"2001",2780120,1700000,"2001"
"Argentina","Bolivia",2056.02752105864,0,"2001",1700000,1820129,"2001"
"Bolivia","Bolivia",0,0,"2001",1820129,1820129,"2001"
"Brazil","Bolivia",1406.69570016608,63,"2001",32605112,1820129,"2001"
"Chile","Bolivia",2150.12404536596,200,"2001",2169654,1820129,"2001"
"Colombia","Bolivia",2474.21126193179,0,"2001",2500000,1820129,"2001"
"Ecuador","Bolivia",2272.50983152685,0,"2001",1402000,1820129,"2001"
"Paraguay","Bolivia",978.129744567879,0,"2001",1804353,1820129,"2001"
"Peru","Bolivia",1346.81559926284,0,"2001",2780930,1820129,"2001"
"Uruguay","Bolivia",1988.1166048493,0,"2001",282000,1820129,"2001"
"Venezuela","Bolivia",2657.95864060761,0,"2001",2780120,1820129,"2001"
"Argentina","Brazil",2970.62008811255,0,"2001",1700000,32605112,"2001"
"Bolivia","Brazil",1406.69570016608,0,"2001",1820129,32605112,"2001"
"Brazil","Brazil",9.50453877449036e-05,0,"2001",32605112,32605112,"2001"
"Chile","Brazil",3263.9546339556,0,"2001",2169654,32605112,"2001"
"Colombia","Brazil",2751.42249501054,0,"2001",2500000,32605112,"2001"
"Ecuador","Brazil",2984.04262936217,0,"2001",1402000,32605112,"2001"
"Paraguay","Brazil",1489.69662074046,0,"2001",1804353,32605112,"2001"
"Peru","Brazil",2335.42519419623,0,"2001",2780930,32605112,"2001"
"Uruguay","Brazil",2459.62642648411,0,"2001",282000,32605112,"2001"
"Venezuela","Brazil",2467.66256692768,0,"2001",2780120,32605112,"2001"
"Argentina","Chile",549.236062178285,0,"2001",1700000,2169654,"2001"
"Bolivia","Chile",2150.12404536596,0,"2001",1820129,2169654,"2001"
"Brazil","Chile",3263.9546339556,0,"2001",32605112,2169654,"2001"
"Chile","Chile",0,0,"2001",2169654,2169654,"2001"
"Colombia","Chile",4348.83354270014,0,"2001",2500000,2169654,"2001"
"Ecuador","Chile",3824.43442207705,0,"2001",1402000,2169654,"2001"
"Paraguay","Chile",1812.53392353318,0,"2001",1804353,2169654,"2001"
"Peru","Chile",2907.26314858048,0,"2001",2780930,2169654,"2001"
"Uruguay","Chile",1425.34334919956,0,"2001",282000,2169654,"2001"
"Venezuela","Chile",4731.36564349597,0,"2001",2780120,2169654,"2001"
"Argentina","Colombia",4428.06221883752,0,"2001",1700000,2500000,"2001"
"Bolivia","Colombia",2474.21126193179,0,"2001",1820129,2500000,"2001"
"Brazil","Colombia",2751.42249501054,0,"2001",32605112,2500000,"2001"
"Chile","Colombia",4348.83354270014,0,"2001",2169654,2500000,"2001"
"Colombia","Colombia",0,0,"2001",2500000,2500000,"2001"
"Ecuador","Colombia",840.344466338468,0,"2001",1402000,2500000,"2001"
"Paraguay","Colombia",3415.921941428,0,"2001",1804353,2500000,"2001"
"Peru","Colombia",1462.40463082501,0,"2001",2780930,2500000,"2001"
"Uruguay","Colombia",4461.84126189406,0,"2001",282000,2500000,"2001"
"Venezuela","Colombia",840.85503052881,0,"2001",2780120,2500000,"2001"
"Argentina","Ecuador",3999.3326249303,0,"2001",1700000,1402000,"2001"
"Bolivia","Ecuador",2272.50983152685,0,"2001",1820129,1402000,"2001"
"Brazil","Ecuador",2984.04262936217,0,"2001",32605112,1402000,"2001"
"Chile","Ecuador",3824.43442207705,1063,"2001",2169654,1402000,"2001"
"Colombia","Ecuador",840.344466338468,0,"2001",2500000,1402000,"2001"
"Ecuador","Ecuador",0,0,"2001",1402000,1402000,"2001"
"Paraguay","Ecuador",3250.23740422779,0,"2001",1804353,1402000,"2001"
"Peru","Ecuador",970.593580094301,672,"2001",2780930,1402000,"2001"
"Uruguay","Ecuador",4202.77606287468,0,"2001",282000,1402000,"2001"
"Venezuela","Ecuador",1657.06351856764,0,"2001",2780120,1402000,"2001"
"Argentina","Paraguay",1481.30586680423,0,"2001",1700000,1804353,"2001"
"Bolivia","Paraguay",978.129744567879,0,"2001",1820129,1804353,"2001"
"Brazil","Paraguay",1489.69662074046,0,"2001",32605112,1804353,"2001"
"Chile","Paraguay",1812.53392353318,0,"2001",2169654,1804353,"2001"
"Colombia","Paraguay",3415.921941428,0,"2001",2500000,1804353,"2001"
"Ecuador","Paraguay",3250.23740422779,0,"2001",1402000,1804353,"2001"
"Paraguay","Paraguay",0,0,"2001",1804353,1804353,"2001"
"Peru","Paraguay",2313.14659568562,0,"2001",2780930,1804353,"2001"
"Uruguay","Paraguay",1086.56070082819,0,"2001",282000,1804353,"2001"
"Venezuela","Paraguay",3484.3757151894,0,"2001",2780120,1804353,"2001"
"Argentina","Peru",3042.91337969977,0,"2001",1700000,2780930,"2001"
"Bolivia","Peru",1346.81559926284,0,"2001",1820129,2780930,"2001"
"Brazil","Peru",2335.42519419623,0,"2001",32605112,2780930,"2001"
"Chile","Peru",2907.26314858048,0,"2001",2169654,2780930,"2001"
"Colombia","Peru",1462.40463082501,0,"2001",2500000,2780930,"2001"
"Ecuador","Peru",970.593580094301,0,"2001",1402000,2780930,"2001"
"Paraguay","Peru",2313.14659568562,0,"2001",1804353,2780930,"2001"
"Peru","Peru",0,0,"2001",2780930,2780930,"2001"
"Uruguay","Peru",3235.55515495335,0,"2001",282000,2780930,"2001"
"Venezuela","Peru",2027.07639181003,0,"2001",2780120,2780930,"2001"
"Argentina","Uruguay",886.025785928525,0,"2001",1700000,282000,"2001"
"Bolivia","Uruguay",1988.1166048493,0,"2001",1820129,282000,"2001"
"Brazil","Uruguay",2459.62642648411,0,"2001",32605112,282000,"2001"
"Chile","Uruguay",1425.34334919956,0,"2001",2169654,282000,"2001"
"Colombia","Uruguay",4461.84126189406,0,"2001",2500000,282000,"2001"
"Ecuador","Uruguay",4202.77606287468,0,"2001",1402000,282000,"2001"
"Paraguay","Uruguay",1086.56070082819,0,"2001",1804353,282000,"2001"
"Peru","Uruguay",3235.55515495335,0,"2001",2780930,282000,"2001"
"Uruguay","Uruguay",0,0,"2001",282000,282000,"2001"
"Venezuela","Uruguay",4569.68551328267,0,"2001",2780120,282000,"2001"
"Argentina","Venezuela",4709.22119899415,0,"2001",1700000,2780120,"2001"
"Bolivia","Venezuela",2657.95864060761,0,"2001",1820129,2780120,"2001"
"Brazil","Venezuela",2467.66256692768,0,"2001",32605112,2780120,"2001"
"Chile","Venezuela",4731.36564349597,631,"2001",2169654,2780120,"2001"
"Colombia","Venezuela",840.85503052881,614,"2001",2500000,2780120,"2001"
"Ecuador","Venezuela",1657.06351856764,0,"2001",1402000,2780120,"2001"
"Paraguay","Venezuela",3484.3757151894,0,"2001",1804353,2780120,"2001"
"Peru","Venezuela",2027.07639181003,0,"2001",2780930,2780120,"2001"
"Uruguay","Venezuela",4569.68551328267,0,"2001",282000,2780120,"2001"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2001",2780120,2780120,"2001"
"Argentina","Argentina",0,0,"2002",1600000,1600000,"2002"
"Bolivia","Argentina",2056.02752105864,0,"2002",1906989,1600000,"2002"
"Brazil","Argentina",2970.62008811255,582,"2002",32013200,1600000,"2002"
"Chile","Argentina",549.236062178285,0,"2002",2305479,1600000,"2002"
"Colombia","Argentina",4428.06221883752,0,"2002",2350000,1600000,"2002"
"Ecuador","Argentina",3999.3326249303,0,"2002",1427515,1600000,"2002"
"Paraguay","Argentina",1481.30586680423,0,"2002",1364791,1600000,"2002"
"Peru","Argentina",3042.91337969977,0,"2002",2849172,1600000,"2002"
"Uruguay","Argentina",886.025785928525,162,"2002",270000,1600000,"2002"
"Venezuela","Argentina",4709.22119899415,0,"2002",2825210,1600000,"2002"
"Argentina","Bolivia",2056.02752105864,0,"2002",1600000,1906989,"2002"
"Bolivia","Bolivia",0,0,"2002",1906989,1906989,"2002"
"Brazil","Bolivia",1406.69570016608,240,"2002",32013200,1906989,"2002"
"Chile","Bolivia",2150.12404536596,617,"2002",2305479,1906989,"2002"
"Colombia","Bolivia",2474.21126193179,0,"2002",2350000,1906989,"2002"
"Ecuador","Bolivia",2272.50983152685,0,"2002",1427515,1906989,"2002"
"Paraguay","Bolivia",978.129744567879,0,"2002",1364791,1906989,"2002"
"Peru","Bolivia",1346.81559926284,0,"2002",2849172,1906989,"2002"
"Uruguay","Bolivia",1988.1166048493,0,"2002",270000,1906989,"2002"
"Venezuela","Bolivia",2657.95864060761,0,"2002",2825210,1906989,"2002"
"Argentina","Brazil",2970.62008811255,0,"2002",1600000,32013200,"2002"
"Bolivia","Brazil",1406.69570016608,0,"2002",1906989,32013200,"2002"
"Brazil","Brazil",9.50453877449036e-05,0,"2002",32013200,32013200,"2002"
"Chile","Brazil",3263.9546339556,0,"2002",2305479,32013200,"2002"
"Colombia","Brazil",2751.42249501054,0,"2002",2350000,32013200,"2002"
"Ecuador","Brazil",2984.04262936217,0,"2002",1427515,32013200,"2002"
"Paraguay","Brazil",1489.69662074046,0,"2002",1364791,32013200,"2002"
"Peru","Brazil",2335.42519419623,0,"2002",2849172,32013200,"2002"
"Uruguay","Brazil",2459.62642648411,0,"2002",270000,32013200,"2002"
"Venezuela","Brazil",2467.66256692768,0,"2002",2825210,32013200,"2002"
"Argentina","Chile",549.236062178285,0,"2002",1600000,2305479,"2002"
"Bolivia","Chile",2150.12404536596,0,"2002",1906989,2305479,"2002"
"Brazil","Chile",3263.9546339556,0,"2002",32013200,2305479,"2002"
"Chile","Chile",0,0,"2002",2305479,2305479,"2002"
"Colombia","Chile",4348.83354270014,0,"2002",2350000,2305479,"2002"
"Ecuador","Chile",3824.43442207705,0,"2002",1427515,2305479,"2002"
"Paraguay","Chile",1812.53392353318,0,"2002",1364791,2305479,"2002"
"Peru","Chile",2907.26314858048,0,"2002",2849172,2305479,"2002"
"Uruguay","Chile",1425.34334919956,0,"2002",270000,2305479,"2002"
"Venezuela","Chile",4731.36564349597,0,"2002",2825210,2305479,"2002"
"Argentina","Colombia",4428.06221883752,0,"2002",1600000,2350000,"2002"
"Bolivia","Colombia",2474.21126193179,0,"2002",1906989,2350000,"2002"
"Brazil","Colombia",2751.42249501054,0,"2002",32013200,2350000,"2002"
"Chile","Colombia",4348.83354270014,0,"2002",2305479,2350000,"2002"
"Colombia","Colombia",0,0,"2002",2350000,2350000,"2002"
"Ecuador","Colombia",840.344466338468,0,"2002",1427515,2350000,"2002"
"Paraguay","Colombia",3415.921941428,0,"2002",1364791,2350000,"2002"
"Peru","Colombia",1462.40463082501,0,"2002",2849172,2350000,"2002"
"Uruguay","Colombia",4461.84126189406,0,"2002",270000,2350000,"2002"
"Venezuela","Colombia",840.85503052881,0,"2002",2825210,2350000,"2002"
"Argentina","Ecuador",3999.3326249303,0,"2002",1600000,1427515,"2002"
"Bolivia","Ecuador",2272.50983152685,0,"2002",1906989,1427515,"2002"
"Brazil","Ecuador",2984.04262936217,0,"2002",32013200,1427515,"2002"
"Chile","Ecuador",3824.43442207705,1224,"2002",2305479,1427515,"2002"
"Colombia","Ecuador",840.344466338468,0,"2002",2350000,1427515,"2002"
"Ecuador","Ecuador",0,0,"2002",1427515,1427515,"2002"
"Paraguay","Ecuador",3250.23740422779,0,"2002",1364791,1427515,"2002"
"Peru","Ecuador",970.593580094301,0,"2002",2849172,1427515,"2002"
"Uruguay","Ecuador",4202.77606287468,0,"2002",270000,1427515,"2002"
"Venezuela","Ecuador",1657.06351856764,0,"2002",2825210,1427515,"2002"
"Argentina","Paraguay",1481.30586680423,0,"2002",1600000,1364791,"2002"
"Bolivia","Paraguay",978.129744567879,0,"2002",1906989,1364791,"2002"
"Brazil","Paraguay",1489.69662074046,374,"2002",32013200,1364791,"2002"
"Chile","Paraguay",1812.53392353318,0,"2002",2305479,1364791,"2002"
"Colombia","Paraguay",3415.921941428,0,"2002",2350000,1364791,"2002"
"Ecuador","Paraguay",3250.23740422779,0,"2002",1427515,1364791,"2002"
"Paraguay","Paraguay",0,0,"2002",1364791,1364791,"2002"
"Peru","Paraguay",2313.14659568562,0,"2002",2849172,1364791,"2002"
"Uruguay","Paraguay",1086.56070082819,0,"2002",270000,1364791,"2002"
"Venezuela","Paraguay",3484.3757151894,0,"2002",2825210,1364791,"2002"
"Argentina","Peru",3042.91337969977,0,"2002",1600000,2849172,"2002"
"Bolivia","Peru",1346.81559926284,0,"2002",1906989,2849172,"2002"
"Brazil","Peru",2335.42519419623,0,"2002",32013200,2849172,"2002"
"Chile","Peru",2907.26314858048,0,"2002",2305479,2849172,"2002"
"Colombia","Peru",1462.40463082501,0,"2002",2350000,2849172,"2002"
"Ecuador","Peru",970.593580094301,0,"2002",1427515,2849172,"2002"
"Paraguay","Peru",2313.14659568562,0,"2002",1364791,2849172,"2002"
"Peru","Peru",0,0,"2002",2849172,2849172,"2002"
"Uruguay","Peru",3235.55515495335,0,"2002",270000,2849172,"2002"
"Venezuela","Peru",2027.07639181003,0,"2002",2825210,2849172,"2002"
"Argentina","Uruguay",886.025785928525,10,"2002",1600000,270000,"2002"
"Bolivia","Uruguay",1988.1166048493,0,"2002",1906989,270000,"2002"
"Brazil","Uruguay",2459.62642648411,90,"2002",32013200,270000,"2002"
"Chile","Uruguay",1425.34334919956,0,"2002",2305479,270000,"2002"
"Colombia","Uruguay",4461.84126189406,0,"2002",2350000,270000,"2002"
"Ecuador","Uruguay",4202.77606287468,0,"2002",1427515,270000,"2002"
"Paraguay","Uruguay",1086.56070082819,0,"2002",1364791,270000,"2002"
"Peru","Uruguay",3235.55515495335,0,"2002",2849172,270000,"2002"
"Uruguay","Uruguay",0,0,"2002",270000,270000,"2002"
"Venezuela","Uruguay",4569.68551328267,0,"2002",2825210,270000,"2002"
"Argentina","Venezuela",4709.22119899415,0,"2002",1600000,2825210,"2002"
"Bolivia","Venezuela",2657.95864060761,0,"2002",1906989,2825210,"2002"
"Brazil","Venezuela",2467.66256692768,0,"2002",32013200,2825210,"2002"
"Chile","Venezuela",4731.36564349597,339,"2002",2305479,2825210,"2002"
"Colombia","Venezuela",840.85503052881,213,"2002",2350000,2825210,"2002"
"Ecuador","Venezuela",1657.06351856764,0,"2002",1427515,2825210,"2002"
"Paraguay","Venezuela",3484.3757151894,0,"2002",1364791,2825210,"2002"
"Peru","Venezuela",2027.07639181003,0,"2002",2849172,2825210,"2002"
"Uruguay","Venezuela",4569.68551328267,0,"2002",270000,2825210,"2002"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2002",2825210,2825210,"2002"
"Argentina","Argentina",0,0,"2003",1500000,1500000,"2003"
"Bolivia","Argentina",2056.02752105864,0,"2003",1994591,1500000,"2003"
"Brazil","Argentina",2970.62008811255,182,"2003",32304904,1500000,"2003"
"Chile","Argentina",549.236062178285,0,"2003",2165763,1500000,"2003"
"Colombia","Argentina",4428.06221883752,0,"2003",2100000,1500000,"2003"
"Ecuador","Argentina",3999.3326249303,0,"2003",1409518,1500000,"2003"
"Paraguay","Argentina",1481.30586680423,0,"2003",1473974,1500000,"2003"
"Peru","Argentina",3042.91337969977,0,"2003",2992409,1500000,"2003"
"Uruguay","Argentina",886.025785928525,0,"2003",240000,1500000,"2003"
"Venezuela","Argentina",4709.22119899415,0,"2003",2921603,1500000,"2003"
"Argentina","Bolivia",2056.02752105864,450,"2003",1500000,1994591,"2003"
"Bolivia","Bolivia",0,0,"2003",1994591,1994591,"2003"
"Brazil","Bolivia",1406.69570016608,15,"2003",32304904,1994591,"2003"
"Chile","Bolivia",2150.12404536596,337,"2003",2165763,1994591,"2003"
"Colombia","Bolivia",2474.21126193179,0,"2003",2100000,1994591,"2003"
"Ecuador","Bolivia",2272.50983152685,0,"2003",1409518,1994591,"2003"
"Paraguay","Bolivia",978.129744567879,0,"2003",1473974,1994591,"2003"
"Peru","Bolivia",1346.81559926284,79,"2003",2992409,1994591,"2003"
"Uruguay","Bolivia",1988.1166048493,0,"2003",240000,1994591,"2003"
"Venezuela","Bolivia",2657.95864060761,0,"2003",2921603,1994591,"2003"
"Argentina","Brazil",2970.62008811255,0,"2003",1500000,32304904,"2003"
"Bolivia","Brazil",1406.69570016608,0,"2003",1994591,32304904,"2003"
"Brazil","Brazil",9.50453877449036e-05,0,"2003",32304904,32304904,"2003"
"Chile","Brazil",3263.9546339556,0,"2003",2165763,32304904,"2003"
"Colombia","Brazil",2751.42249501054,0,"2003",2100000,32304904,"2003"
"Ecuador","Brazil",2984.04262936217,0,"2003",1409518,32304904,"2003"
"Paraguay","Brazil",1489.69662074046,0,"2003",1473974,32304904,"2003"
"Peru","Brazil",2335.42519419623,0,"2003",2992409,32304904,"2003"
"Uruguay","Brazil",2459.62642648411,0,"2003",240000,32304904,"2003"
"Venezuela","Brazil",2467.66256692768,0,"2003",2921603,32304904,"2003"
"Argentina","Chile",549.236062178285,0,"2003",1500000,2165763,"2003"
"Bolivia","Chile",2150.12404536596,0,"2003",1994591,2165763,"2003"
"Brazil","Chile",3263.9546339556,0,"2003",32304904,2165763,"2003"
"Chile","Chile",0,0,"2003",2165763,2165763,"2003"
"Colombia","Chile",4348.83354270014,0,"2003",2100000,2165763,"2003"
"Ecuador","Chile",3824.43442207705,0,"2003",1409518,2165763,"2003"
"Paraguay","Chile",1812.53392353318,0,"2003",1473974,2165763,"2003"
"Peru","Chile",2907.26314858048,0,"2003",2992409,2165763,"2003"
"Uruguay","Chile",1425.34334919956,0,"2003",240000,2165763,"2003"
"Venezuela","Chile",4731.36564349597,0,"2003",2921603,2165763,"2003"
"Argentina","Colombia",4428.06221883752,0,"2003",1500000,2100000,"2003"
"Bolivia","Colombia",2474.21126193179,0,"2003",1994591,2100000,"2003"
"Brazil","Colombia",2751.42249501054,0,"2003",32304904,2100000,"2003"
"Chile","Colombia",4348.83354270014,23,"2003",2165763,2100000,"2003"
"Colombia","Colombia",0,0,"2003",2100000,2100000,"2003"
"Ecuador","Colombia",840.344466338468,0,"2003",1409518,2100000,"2003"
"Paraguay","Colombia",3415.921941428,0,"2003",1473974,2100000,"2003"
"Peru","Colombia",1462.40463082501,0,"2003",2992409,2100000,"2003"
"Uruguay","Colombia",4461.84126189406,0,"2003",240000,2100000,"2003"
"Venezuela","Colombia",840.85503052881,0,"2003",2921603,2100000,"2003"
"Argentina","Ecuador",3999.3326249303,0,"2003",1500000,1409518,"2003"
"Bolivia","Ecuador",2272.50983152685,0,"2003",1994591,1409518,"2003"
"Brazil","Ecuador",2984.04262936217,0,"2003",32304904,1409518,"2003"
"Chile","Ecuador",3824.43442207705,810,"2003",2165763,1409518,"2003"
"Colombia","Ecuador",840.344466338468,0,"2003",2100000,1409518,"2003"
"Ecuador","Ecuador",0,0,"2003",1409518,1409518,"2003"
