"from","to","distance","flow","year","popFrom","popTo","year.1"
"Ecuador","Chile",3824.43442207705,0,"2007",846435,3888485,"2007"
"Paraguay","Chile",1812.53392353318,0,"2007",400000,3888485,"2007"
"Peru","Chile",2907.26314858048,0,"2007",14580200,3888485,"2007"
"Uruguay","Chile",1425.34334919956,0,"2007",10323000,3888485,"2007"
"Venezuela","Chile",4731.36564349597,0,"2007",555122,3888485,"2007"
"Argentina","Colombia",4428.06221883752,0,"2007",16180000,1690000,"2007"
"Bolivia","Colombia",2474.21126193179,0,"2007",8237739,1690000,"2007"
"Brazil","Colombia",2751.42249501054,0,"2007",16239455,1690000,"2007"
"Chile","Colombia",4348.83354270014,0,"2007",3888485,1690000,"2007"
"Colombia","Colombia",0,0,"2007",1690000,1690000,"2007"
"Ecuador","Colombia",840.344466338468,0,"2007",846435,1690000,"2007"
"Paraguay","Colombia",3415.921941428,0,"2007",400000,1690000,"2007"
"Peru","Colombia",1462.40463082501,0,"2007",14580200,1690000,"2007"
"Uruguay","Colombia",4461.84126189406,0,"2007",10323000,1690000,"2007"
"Venezuela","Colombia",840.85503052881,0,"2007",555122,1690000,"2007"
"Argentina","Ecuador",3999.3326249303,0,"2007",16180000,846435,"2007"
"Bolivia","Ecuador",2272.50983152685,0,"2007",8237739,846435,"2007"
"Brazil","Ecuador",2984.04262936217,0,"2007",16239455,846435,"2007"
"Chile","Ecuador",3824.43442207705,0,"2007",3888485,846435,"2007"
"Colombia","Ecuador",840.344466338468,0,"2007",1690000,846435,"2007"
"Ecuador","Ecuador",0,0,"2007",846435,846435,"2007"
"Paraguay","Ecuador",3250.23740422779,0,"2007",400000,846435,"2007"
"Peru","Ecuador",970.593580094301,0,"2007",14580200,846435,"2007"
"Uruguay","Ecuador",4202.77606287468,0,"2007",10323000,846435,"2007"
"Venezuela","Ecuador",1657.06351856764,0,"2007",555122,846435,"2007"
"Argentina","Paraguay",1481.30586680423,307,"2007",16180000,400000,"2007"
"Bolivia","Paraguay",978.129744567879,0,"2007",8237739,400000,"2007"
"Brazil","Paraguay",1489.69662074046,0,"2007",16239455,400000,"2007"
"Chile","Paraguay",1812.53392353318,0,"2007",3888485,400000,"2007"
"Colombia","Paraguay",3415.921941428,0,"2007",1690000,400000,"2007"
"Ecuador","Paraguay",3250.23740422779,0,"2007",846435,400000,"2007"
"Paraguay","Paraguay",0,0,"2007",400000,400000,"2007"
"Peru","Paraguay",2313.14659568562,0,"2007",14580200,400000,"2007"
"Uruguay","Paraguay",1086.56070082819,0,"2007",10323000,400000,"2007"
"Venezuela","Paraguay",3484.3757151894,0,"2007",555122,400000,"2007"
"Argentina","Peru",3042.91337969977,0,"2007",16180000,14580200,"2007"
"Bolivia","Peru",1346.81559926284,0,"2007",8237739,14580200,"2007"
"Brazil","Peru",2335.42519419623,0,"2007",16239455,14580200,"2007"
"Chile","Peru",2907.26314858048,0,"2007",3888485,14580200,"2007"
"Colombia","Peru",1462.40463082501,0,"2007",1690000,14580200,"2007"
"Ecuador","Peru",970.593580094301,0,"2007",846435,14580200,"2007"
"Paraguay","Peru",2313.14659568562,0,"2007",400000,14580200,"2007"
"Peru","Peru",0,0,"2007",14580200,14580200,"2007"
"Uruguay","Peru",3235.55515495335,0,"2007",10323000,14580200,"2007"
"Venezuela","Peru",2027.07639181003,0,"2007",555122,14580200,"2007"
"Argentina","Uruguay",886.025785928525,0,"2007",16180000,10323000,"2007"
"Bolivia","Uruguay",1988.1166048493,0,"2007",8237739,10323000,"2007"
"Brazil","Uruguay",2459.62642648411,0,"2007",16239455,10323000,"2007"
"Chile","Uruguay",1425.34334919956,0,"2007",3888485,10323000,"2007"
"Colombia","Uruguay",4461.84126189406,0,"2007",1690000,10323000,"2007"
"Ecuador","Uruguay",4202.77606287468,0,"2007",846435,10323000,"2007"
"Paraguay","Uruguay",1086.56070082819,0,"2007",400000,10323000,"2007"
"Peru","Uruguay",3235.55515495335,0,"2007",14580200,10323000,"2007"
"Uruguay","Uruguay",0,0,"2007",10323000,10323000,"2007"
"Venezuela","Uruguay",4569.68551328267,0,"2007",555122,10323000,"2007"
"Argentina","Venezuela",4709.22119899415,0,"2007",16180000,555122,"2007"
"Bolivia","Venezuela",2657.95864060761,0,"2007",8237739,555122,"2007"
"Brazil","Venezuela",2467.66256692768,0,"2007",16239455,555122,"2007"
"Chile","Venezuela",4731.36564349597,0,"2007",3888485,555122,"2007"
"Colombia","Venezuela",840.85503052881,0,"2007",1690000,555122,"2007"
"Ecuador","Venezuela",1657.06351856764,0,"2007",846435,555122,"2007"
"Paraguay","Venezuela",3484.3757151894,0,"2007",400000,555122,"2007"
"Peru","Venezuela",2027.07639181003,0,"2007",14580200,555122,"2007"
"Uruguay","Venezuela",4569.68551328267,0,"2007",10323000,555122,"2007"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2007",555122,555122,"2007"
"Argentina","Argentina",0,0,"2008",15988000,15988000,"2008"
"Bolivia","Argentina",2056.02752105864,0,"2008",8381228,15988000,"2008"
"Brazil","Argentina",2970.62008811255,0,"2008",16630408,15988000,"2008"
"Chile","Argentina",549.236062178285,0,"2008",3950000,15988000,"2008"
"Colombia","Argentina",4428.06221883752,0,"2008",1620000,15988000,"2008"
"Ecuador","Argentina",3999.3326249303,0,"2008",743136,15988000,"2008"
"Paraguay","Argentina",1481.30586680423,0,"2008",364514,15988000,"2008"
"Peru","Argentina",3042.91337969977,0,"2008",14509628,15988000,"2008"
"Uruguay","Argentina",886.025785928525,20,"2008",9558000,15988000,"2008"
"Venezuela","Argentina",4709.22119899415,0,"2008",566044,15988000,"2008"
"Argentina","Bolivia",2056.02752105864,0,"2008",15988000,8381228,"2008"
"Bolivia","Bolivia",0,0,"2008",8381228,8381228,"2008"
"Brazil","Bolivia",1406.69570016608,0,"2008",16630408,8381228,"2008"
"Chile","Bolivia",2150.12404536596,0,"2008",3950000,8381228,"2008"
"Colombia","Bolivia",2474.21126193179,0,"2008",1620000,8381228,"2008"
"Ecuador","Bolivia",2272.50983152685,0,"2008",743136,8381228,"2008"
"Paraguay","Bolivia",978.129744567879,0,"2008",364514,8381228,"2008"
"Peru","Bolivia",1346.81559926284,31,"2008",14509628,8381228,"2008"
"Uruguay","Bolivia",1988.1166048493,0,"2008",9558000,8381228,"2008"
"Venezuela","Bolivia",2657.95864060761,0,"2008",566044,8381228,"2008"
"Argentina","Brazil",2970.62008811255,0,"2008",15988000,16630408,"2008"
"Bolivia","Brazil",1406.69570016608,0,"2008",8381228,16630408,"2008"
"Brazil","Brazil",9.50453877449036e-05,0,"2008",16630408,16630408,"2008"
"Chile","Brazil",3263.9546339556,0,"2008",3950000,16630408,"2008"
"Colombia","Brazil",2751.42249501054,0,"2008",1620000,16630408,"2008"
"Ecuador","Brazil",2984.04262936217,0,"2008",743136,16630408,"2008"
"Paraguay","Brazil",1489.69662074046,0,"2008",364514,16630408,"2008"
"Peru","Brazil",2335.42519419623,0,"2008",14509628,16630408,"2008"
"Uruguay","Brazil",2459.62642648411,13383,"2008",9558000,16630408,"2008"
"Venezuela","Brazil",2467.66256692768,0,"2008",566044,16630408,"2008"
"Argentina","Chile",549.236062178285,0,"2008",15988000,3950000,"2008"
"Bolivia","Chile",2150.12404536596,0,"2008",8381228,3950000,"2008"
"Brazil","Chile",3263.9546339556,0,"2008",16630408,3950000,"2008"
"Chile","Chile",0,0,"2008",3950000,3950000,"2008"
"Colombia","Chile",4348.83354270014,0,"2008",1620000,3950000,"2008"
"Ecuador","Chile",3824.43442207705,0,"2008",743136,3950000,"2008"
"Paraguay","Chile",1812.53392353318,0,"2008",364514,3950000,"2008"
"Peru","Chile",2907.26314858048,0,"2008",14509628,3950000,"2008"
"Uruguay","Chile",1425.34334919956,0,"2008",9558000,3950000,"2008"
"Venezuela","Chile",4731.36564349597,0,"2008",566044,3950000,"2008"
"Argentina","Colombia",4428.06221883752,0,"2008",15988000,1620000,"2008"
"Bolivia","Colombia",2474.21126193179,0,"2008",8381228,1620000,"2008"
"Brazil","Colombia",2751.42249501054,0,"2008",16630408,1620000,"2008"
"Chile","Colombia",4348.83354270014,1769,"2008",3950000,1620000,"2008"
"Colombia","Colombia",0,0,"2008",1620000,1620000,"2008"
"Ecuador","Colombia",840.344466338468,0,"2008",743136,1620000,"2008"
"Paraguay","Colombia",3415.921941428,0,"2008",364514,1620000,"2008"
"Peru","Colombia",1462.40463082501,0,"2008",14509628,1620000,"2008"
"Uruguay","Colombia",4461.84126189406,145,"2008",9558000,1620000,"2008"
"Venezuela","Colombia",840.85503052881,0,"2008",566044,1620000,"2008"
"Argentina","Ecuador",3999.3326249303,0,"2008",15988000,743136,"2008"
"Bolivia","Ecuador",2272.50983152685,0,"2008",8381228,743136,"2008"
"Brazil","Ecuador",2984.04262936217,0,"2008",16630408,743136,"2008"
"Chile","Ecuador",3824.43442207705,0,"2008",3950000,743136,"2008"
"Colombia","Ecuador",840.344466338468,0,"2008",1620000,743136,"2008"
"Ecuador","Ecuador",0,0,"2008",743136,743136,"2008"
"Paraguay","Ecuador",3250.23740422779,0,"2008",364514,743136,"2008"
"Peru","Ecuador",970.593580094301,0,"2008",14509628,743136,"2008"
"Uruguay","Ecuador",4202.77606287468,0,"2008",9558000,743136,"2008"
"Venezuela","Ecuador",1657.06351856764,0,"2008",566044,743136,"2008"
"Argentina","Paraguay",1481.30586680423,759,"2008",15988000,364514,"2008"
"Bolivia","Paraguay",978.129744567879,0,"2008",8381228,364514,"2008"
"Brazil","Paraguay",1489.69662074046,101,"2008",16630408,364514,"2008"
"Chile","Paraguay",1812.53392353318,0,"2008",3950000,364514,"2008"
"Colombia","Paraguay",3415.921941428,0,"2008",1620000,364514,"2008"
"Ecuador","Paraguay",3250.23740422779,0,"2008",743136,364514,"2008"
"Paraguay","Paraguay",0,0,"2008",364514,364514,"2008"
"Peru","Paraguay",2313.14659568562,0,"2008",14509628,364514,"2008"
"Uruguay","Paraguay",1086.56070082819,0,"2008",9558000,364514,"2008"
"Venezuela","Paraguay",3484.3757151894,0,"2008",566044,364514,"2008"
"Argentina","Peru",3042.91337969977,0,"2008",15988000,14509628,"2008"
"Bolivia","Peru",1346.81559926284,0,"2008",8381228,14509628,"2008"
"Brazil","Peru",2335.42519419623,0,"2008",16630408,14509628,"2008"
"Chile","Peru",2907.26314858048,0,"2008",3950000,14509628,"2008"
"Colombia","Peru",1462.40463082501,0,"2008",1620000,14509628,"2008"
"Ecuador","Peru",970.593580094301,0,"2008",743136,14509628,"2008"
"Paraguay","Peru",2313.14659568562,0,"2008",364514,14509628,"2008"
"Peru","Peru",0,0,"2008",14509628,14509628,"2008"
"Uruguay","Peru",3235.55515495335,0,"2008",9558000,14509628,"2008"
"Venezuela","Peru",2027.07639181003,0,"2008",566044,14509628,"2008"
"Argentina","Uruguay",886.025785928525,0,"2008",15988000,9558000,"2008"
"Bolivia","Uruguay",1988.1166048493,0,"2008",8381228,9558000,"2008"
"Brazil","Uruguay",2459.62642648411,0,"2008",16630408,9558000,"2008"
"Chile","Uruguay",1425.34334919956,0,"2008",3950000,9558000,"2008"
"Colombia","Uruguay",4461.84126189406,0,"2008",1620000,9558000,"2008"
"Ecuador","Uruguay",4202.77606287468,0,"2008",743136,9558000,"2008"
"Paraguay","Uruguay",1086.56070082819,0,"2008",364514,9558000,"2008"
"Peru","Uruguay",3235.55515495335,0,"2008",14509628,9558000,"2008"
"Uruguay","Uruguay",0,0,"2008",9558000,9558000,"2008"
"Venezuela","Uruguay",4569.68551328267,0,"2008",566044,9558000,"2008"
"Argentina","Venezuela",4709.22119899415,0,"2008",15988000,566044,"2008"
"Bolivia","Venezuela",2657.95864060761,0,"2008",8381228,566044,"2008"
"Brazil","Venezuela",2467.66256692768,0,"2008",16630408,566044,"2008"
"Chile","Venezuela",4731.36564349597,0,"2008",3950000,566044,"2008"
"Colombia","Venezuela",840.85503052881,0,"2008",1620000,566044,"2008"
"Ecuador","Venezuela",1657.06351856764,0,"2008",743136,566044,"2008"
"Paraguay","Venezuela",3484.3757151894,0,"2008",364514,566044,"2008"
"Peru","Venezuela",2027.07639181003,0,"2008",14509628,566044,"2008"
"Uruguay","Venezuela",4569.68551328267,0,"2008",9558000,566044,"2008"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2008",566044,566044,"2008"
"Argentina","Argentina",0,0,"2009",15278000,15278000,"2009"
"Bolivia","Argentina",2056.02752105864,0,"2009",8540888,15278000,"2009"
"Brazil","Argentina",2970.62008811255,0,"2009",16811720,15278000,"2009"
"Chile","Argentina",549.236062178285,0,"2009",3950000,15278000,"2009"
"Colombia","Argentina",4428.06221883752,0,"2009",1550000,15278000,"2009"
"Ecuador","Argentina",3999.3326249303,0,"2009",819559,15278000,"2009"
"Paraguay","Argentina",1481.30586680423,0,"2009",380000,15278000,"2009"
"Peru","Argentina",3042.91337969977,0,"2009",14137690,15278000,"2009"
"Uruguay","Argentina",886.025785928525,8,"2009",8662000,15278000,"2009"
"Venezuela","Argentina",4709.22119899415,0,"2009",570000,15278000,"2009"
"Argentina","Bolivia",2056.02752105864,0,"2009",15278000,8540888,"2009"
"Bolivia","Bolivia",0,0,"2009",8540888,8540888,"2009"
"Brazil","Bolivia",1406.69570016608,0,"2009",16811720,8540888,"2009"
"Chile","Bolivia",2150.12404536596,0,"2009",3950000,8540888,"2009"
"Colombia","Bolivia",2474.21126193179,0,"2009",1550000,8540888,"2009"
"Ecuador","Bolivia",2272.50983152685,0,"2009",819559,8540888,"2009"
"Paraguay","Bolivia",978.129744567879,0,"2009",380000,8540888,"2009"
"Peru","Bolivia",1346.81559926284,118,"2009",14137690,8540888,"2009"
"Uruguay","Bolivia",1988.1166048493,0,"2009",8662000,8540888,"2009"
"Venezuela","Bolivia",2657.95864060761,0,"2009",570000,8540888,"2009"
"Argentina","Brazil",2970.62008811255,0,"2009",15278000,16811720,"2009"
"Bolivia","Brazil",1406.69570016608,0,"2009",8540888,16811720,"2009"
"Brazil","Brazil",9.50453877449036e-05,0,"2009",16811720,16811720,"2009"
"Chile","Brazil",3263.9546339556,0,"2009",3950000,16811720,"2009"
"Colombia","Brazil",2751.42249501054,0,"2009",1550000,16811720,"2009"
"Ecuador","Brazil",2984.04262936217,0,"2009",819559,16811720,"2009"
"Paraguay","Brazil",1489.69662074046,0,"2009",380000,16811720,"2009"
"Peru","Brazil",2335.42519419623,0,"2009",14137690,16811720,"2009"
"Uruguay","Brazil",2459.62642648411,34391,"2009",8662000,16811720,"2009"
"Venezuela","Brazil",2467.66256692768,0,"2009",570000,16811720,"2009"
"Argentina","Chile",549.236062178285,0,"2009",15278000,3950000,"2009"
"Bolivia","Chile",2150.12404536596,0,"2009",8540888,3950000,"2009"
"Brazil","Chile",3263.9546339556,0,"2009",16811720,3950000,"2009"
"Chile","Chile",0,0,"2009",3950000,3950000,"2009"
"Colombia","Chile",4348.83354270014,0,"2009",1550000,3950000,"2009"
"Ecuador","Chile",3824.43442207705,0,"2009",819559,3950000,"2009"
"Paraguay","Chile",1812.53392353318,0,"2009",380000,3950000,"2009"
"Peru","Chile",2907.26314858048,0,"2009",14137690,3950000,"2009"
"Uruguay","Chile",1425.34334919956,0,"2009",8662000,3950000,"2009"
"Venezuela","Chile",4731.36564349597,0,"2009",570000,3950000,"2009"
"Argentina","Colombia",4428.06221883752,0,"2009",15278000,1550000,"2009"
"Bolivia","Colombia",2474.21126193179,0,"2009",8540888,1550000,"2009"
"Brazil","Colombia",2751.42249501054,0,"2009",16811720,1550000,"2009"
"Chile","Colombia",4348.83354270014,0,"2009",3950000,1550000,"2009"
"Colombia","Colombia",0,0,"2009",1550000,1550000,"2009"
"Ecuador","Colombia",840.344466338468,0,"2009",819559,1550000,"2009"
"Paraguay","Colombia",3415.921941428,0,"2009",380000,1550000,"2009"
"Peru","Colombia",1462.40463082501,0,"2009",14137690,1550000,"2009"
"Uruguay","Colombia",4461.84126189406,0,"2009",8662000,1550000,"2009"
"Venezuela","Colombia",840.85503052881,0,"2009",570000,1550000,"2009"
"Argentina","Ecuador",3999.3326249303,0,"2009",15278000,819559,"2009"
"Bolivia","Ecuador",2272.50983152685,0,"2009",8540888,819559,"2009"
"Brazil","Ecuador",2984.04262936217,0,"2009",16811720,819559,"2009"
"Chile","Ecuador",3824.43442207705,0,"2009",3950000,819559,"2009"
"Colombia","Ecuador",840.344466338468,0,"2009",1550000,819559,"2009"
"Ecuador","Ecuador",0,0,"2009",819559,819559,"2009"
"Paraguay","Ecuador",3250.23740422779,0,"2009",380000,819559,"2009"
"Peru","Ecuador",970.593580094301,0,"2009",14137690,819559,"2009"
"Uruguay","Ecuador",4202.77606287468,0,"2009",8662000,819559,"2009"
"Venezuela","Ecuador",1657.06351856764,0,"2009",570000,819559,"2009"
"Argentina","Paraguay",1481.30586680423,5,"2009",15278000,380000,"2009"
"Bolivia","Paraguay",978.129744567879,0,"2009",8540888,380000,"2009"
"Brazil","Paraguay",1489.69662074046,0,"2009",16811720,380000,"2009"
"Chile","Paraguay",1812.53392353318,0,"2009",3950000,380000,"2009"
"Colombia","Paraguay",3415.921941428,0,"2009",1550000,380000,"2009"
"Ecuador","Paraguay",3250.23740422779,0,"2009",819559,380000,"2009"
"Paraguay","Paraguay",0,0,"2009",380000,380000,"2009"
"Peru","Paraguay",2313.14659568562,0,"2009",14137690,380000,"2009"
"Uruguay","Paraguay",1086.56070082819,463,"2009",8662000,380000,"2009"
"Venezuela","Paraguay",3484.3757151894,0,"2009",570000,380000,"2009"
"Argentina","Peru",3042.91337969977,0,"2009",15278000,14137690,"2009"
"Bolivia","Peru",1346.81559926284,0,"2009",8540888,14137690,"2009"
"Brazil","Peru",2335.42519419623,0,"2009",16811720,14137690,"2009"
"Chile","Peru",2907.26314858048,0,"2009",3950000,14137690,"2009"
"Colombia","Peru",1462.40463082501,0,"2009",1550000,14137690,"2009"
"Ecuador","Peru",970.593580094301,0,"2009",819559,14137690,"2009"
"Paraguay","Peru",2313.14659568562,0,"2009",380000,14137690,"2009"
"Peru","Peru",0,0,"2009",14137690,14137690,"2009"
"Uruguay","Peru",3235.55515495335,0,"2009",8662000,14137690,"2009"
"Venezuela","Peru",2027.07639181003,0,"2009",570000,14137690,"2009"
"Argentina","Uruguay",886.025785928525,13,"2009",15278000,8662000,"2009"
"Bolivia","Uruguay",1988.1166048493,0,"2009",8540888,8662000,"2009"
"Brazil","Uruguay",2459.62642648411,0,"2009",16811720,8662000,"2009"
"Chile","Uruguay",1425.34334919956,0,"2009",3950000,8662000,"2009"
"Colombia","Uruguay",4461.84126189406,0,"2009",1550000,8662000,"2009"
"Ecuador","Uruguay",4202.77606287468,0,"2009",819559,8662000,"2009"
"Paraguay","Uruguay",1086.56070082819,0,"2009",380000,8662000,"2009"
"Peru","Uruguay",3235.55515495335,0,"2009",14137690,8662000,"2009"
"Uruguay","Uruguay",0,0,"2009",8662000,8662000,"2009"
"Venezuela","Uruguay",4569.68551328267,0,"2009",570000,8662000,"2009"
"Argentina","Venezuela",4709.22119899415,0,"2009",15278000,570000,"2009"
"Bolivia","Venezuela",2657.95864060761,0,"2009",8540888,570000,"2009"
"Brazil","Venezuela",2467.66256692768,0,"2009",16811720,570000,"2009"
"Chile","Venezuela",4731.36564349597,0,"2009",3950000,570000,"2009"
"Colombia","Venezuela",840.85503052881,0,"2009",1550000,570000,"2009"
"Ecuador","Venezuela",1657.06351856764,0,"2009",819559,570000,"2009"
"Paraguay","Venezuela",3484.3757151894,0,"2009",380000,570000,"2009"
"Peru","Venezuela",2027.07639181003,0,"2009",14137690,570000,"2009"
"Uruguay","Venezuela",4569.68551328267,0,"2009",8662000,570000,"2009"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2009",570000,570000,"2009"
"Argentina","Argentina",0,0,"2010",15024744,15024744,"2010"
"Bolivia","Argentina",2056.02752105864,0,"2010",8701465,15024744,"2010"
"Brazil","Argentina",2970.62008811255,0,"2010",17380581,15024744,"2010"
"Chile","Argentina",549.236062178285,0,"2010",3644346,15024744,"2010"
"Colombia","Argentina",4428.06221883752,0,"2010",1791802,15024744,"2010"
"Ecuador","Argentina",3999.3326249303,0,"2010",792499,15024744,"2010"
"Paraguay","Argentina",1481.30586680423,0,"2010",400000,15024744,"2010"
"Peru","Argentina",3042.91337969977,0,"2010",14159720,15024744,"2010"
"Uruguay","Argentina",886.025785928525,14,"2010",7710000,15024744,"2010"
"Venezuela","Argentina",4709.22119899415,0,"2010",586950,15024744,"2010"
"Argentina","Bolivia",2056.02752105864,0,"2010",15024744,8701465,"2010"
"Bolivia","Bolivia",0,0,"2010",8701465,8701465,"2010"
"Brazil","Bolivia",1406.69570016608,0,"2010",17380581,8701465,"2010"
"Chile","Bolivia",2150.12404536596,0,"2010",3644346,8701465,"2010"
"Colombia","Bolivia",2474.21126193179,0,"2010",1791802,8701465,"2010"
"Ecuador","Bolivia",2272.50983152685,0,"2010",792499,8701465,"2010"
"Paraguay","Bolivia",978.129744567879,0,"2010",400000,8701465,"2010"
"Peru","Bolivia",1346.81559926284,54,"2010",14159720,8701465,"2010"
"Uruguay","Bolivia",1988.1166048493,0,"2010",7710000,8701465,"2010"
"Venezuela","Bolivia",2657.95864060761,0,"2010",586950,8701465,"2010"
"Argentina","Brazil",2970.62008811255,0,"2010",15024744,17380581,"2010"
"Bolivia","Brazil",1406.69570016608,0,"2010",8701465,17380581,"2010"
"Brazil","Brazil",9.50453877449036e-05,0,"2010",17380581,17380581,"2010"
"Chile","Brazil",3263.9546339556,0,"2010",3644346,17380581,"2010"
"Colombia","Brazil",2751.42249501054,0,"2010",1791802,17380581,"2010"
"Ecuador","Brazil",2984.04262936217,0,"2010",792499,17380581,"2010"
"Paraguay","Brazil",1489.69662074046,0,"2010",400000,17380581,"2010"
"Peru","Brazil",2335.42519419623,0,"2010",14159720,17380581,"2010"
"Uruguay","Brazil",2459.62642648411,5720,"2010",7710000,17380581,"2010"
"Venezuela","Brazil",2467.66256692768,0,"2010",586950,17380581,"2010"
"Argentina","Chile",549.236062178285,4580,"2010",15024744,3644346,"2010"
"Bolivia","Chile",2150.12404536596,0,"2010",8701465,3644346,"2010"
"Brazil","Chile",3263.9546339556,0,"2010",17380581,3644346,"2010"
"Chile","Chile",0,0,"2010",3644346,3644346,"2010"
"Colombia","Chile",4348.83354270014,0,"2010",1791802,3644346,"2010"
"Ecuador","Chile",3824.43442207705,0,"2010",792499,3644346,"2010"
"Paraguay","Chile",1812.53392353318,0,"2010",400000,3644346,"2010"
"Peru","Chile",2907.26314858048,0,"2010",14159720,3644346,"2010"
"Uruguay","Chile",1425.34334919956,0,"2010",7710000,3644346,"2010"
"Venezuela","Chile",4731.36564349597,0,"2010",586950,3644346,"2010"
"Argentina","Colombia",4428.06221883752,0,"2010",15024744,1791802,"2010"
"Bolivia","Colombia",2474.21126193179,0,"2010",8701465,1791802,"2010"
"Brazil","Colombia",2751.42249501054,0,"2010",17380581,1791802,"2010"
"Chile","Colombia",4348.83354270014,0,"2010",3644346,1791802,"2010"
"Colombia","Colombia",0,0,"2010",1791802,1791802,"2010"
"Ecuador","Colombia",840.344466338468,0,"2010",792499,1791802,"2010"
"Paraguay","Colombia",3415.921941428,0,"2010",400000,1791802,"2010"
"Peru","Colombia",1462.40463082501,0,"2010",14159720,1791802,"2010"
"Uruguay","Colombia",4461.84126189406,0,"2010",7710000,1791802,"2010"
"Venezuela","Colombia",840.85503052881,0,"2010",586950,1791802,"2010"
"Argentina","Ecuador",3999.3326249303,0,"2010",15024744,792499,"2010"
"Bolivia","Ecuador",2272.50983152685,0,"2010",8701465,792499,"2010"
"Brazil","Ecuador",2984.04262936217,0,"2010",17380581,792499,"2010"
"Chile","Ecuador",3824.43442207705,0,"2010",3644346,792499,"2010"
"Colombia","Ecuador",840.344466338468,0,"2010",1791802,792499,"2010"
"Ecuador","Ecuador",0,0,"2010",792499,792499,"2010"
"Paraguay","Ecuador",3250.23740422779,0,"2010",400000,792499,"2010"
"Peru","Ecuador",970.593580094301,0,"2010",14159720,792499,"2010"
"Uruguay","Ecuador",4202.77606287468,0,"2010",7710000,792499,"2010"
"Venezuela","Ecuador",1657.06351856764,0,"2010",586950,792499,"2010"
"Argentina","Paraguay",1481.30586680423,50,"2010",15024744,400000,"2010"
"Bolivia","Paraguay",978.129744567879,0,"2010",8701465,400000,"2010"
"Brazil","Paraguay",1489.69662074046,0,"2010",17380581,400000,"2010"
"Chile","Paraguay",1812.53392353318,0,"2010",3644346,400000,"2010"
"Colombia","Paraguay",3415.921941428,0,"2010",1791802,400000,"2010"
"Ecuador","Paraguay",3250.23740422779,0,"2010",792499,400000,"2010"
"Paraguay","Paraguay",0,0,"2010",400000,400000,"2010"
"Peru","Paraguay",2313.14659568562,0,"2010",14159720,400000,"2010"
"Uruguay","Paraguay",1086.56070082819,43,"2010",7710000,400000,"2010"
"Venezuela","Paraguay",3484.3757151894,0,"2010",586950,400000,"2010"
"Argentina","Peru",3042.91337969977,0,"2010",15024744,14159720,"2010"
"Bolivia","Peru",1346.81559926284,0,"2010",8701465,14159720,"2010"
"Brazil","Peru",2335.42519419623,0,"2010",17380581,14159720,"2010"
"Chile","Peru",2907.26314858048,900,"2010",3644346,14159720,"2010"
"Colombia","Peru",1462.40463082501,0,"2010",1791802,14159720,"2010"
"Ecuador","Peru",970.593580094301,0,"2010",792499,14159720,"2010"
"Paraguay","Peru",2313.14659568562,0,"2010",400000,14159720,"2010"
"Peru","Peru",0,0,"2010",14159720,14159720,"2010"
"Uruguay","Peru",3235.55515495335,18,"2010",7710000,14159720,"2010"
"Venezuela","Peru",2027.07639181003,0,"2010",586950,14159720,"2010"
"Argentina","Uruguay",886.025785928525,5,"2010",15024744,7710000,"2010"
"Bolivia","Uruguay",1988.1166048493,0,"2010",8701465,7710000,"2010"
"Brazil","Uruguay",2459.62642648411,0,"2010",17380581,7710000,"2010"
"Chile","Uruguay",1425.34334919956,0,"2010",3644346,7710000,"2010"
"Colombia","Uruguay",4461.84126189406,0,"2010",1791802,7710000,"2010"
"Ecuador","Uruguay",4202.77606287468,0,"2010",792499,7710000,"2010"
"Paraguay","Uruguay",1086.56070082819,0,"2010",400000,7710000,"2010"
"Peru","Uruguay",3235.55515495335,0,"2010",14159720,7710000,"2010"
"Uruguay","Uruguay",0,0,"2010",7710000,7710000,"2010"
"Venezuela","Uruguay",4569.68551328267,0,"2010",586950,7710000,"2010"
"Argentina","Venezuela",4709.22119899415,0,"2010",15024744,586950,"2010"
"Bolivia","Venezuela",2657.95864060761,0,"2010",8701465,586950,"2010"
"Brazil","Venezuela",2467.66256692768,0,"2010",17380581,586950,"2010"
"Chile","Venezuela",4731.36564349597,0,"2010",3644346,586950,"2010"
"Colombia","Venezuela",840.85503052881,0,"2010",1791802,586950,"2010"
"Ecuador","Venezuela",1657.06351856764,0,"2010",792499,586950,"2010"
"Paraguay","Venezuela",3484.3757151894,0,"2010",400000,586950,"2010"
"Peru","Venezuela",2027.07639181003,0,"2010",14159720,586950,"2010"
"Uruguay","Venezuela",4569.68551328267,0,"2010",7710000,586950,"2010"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2010",586950,586950,"2010"
"Argentina","Argentina",0,0,"2011",14731000,14731000,"2011"
"Bolivia","Argentina",2056.02752105864,0,"2011",8877510,14731000,"2011"
"Brazil","Argentina",2970.62008811255,0,"2011",17668063,14731000,"2011"
"Chile","Argentina",549.236062178285,0,"2011",3600000,14731000,"2011"
"Colombia","Argentina",4428.06221883752,0,"2011",1549480,14731000,"2011"
"Ecuador","Argentina",3999.3326249303,0,"2011",742967,14731000,"2011"
"Paraguay","Argentina",1481.30586680423,0,"2011",410000,14731000,"2011"
"Peru","Argentina",3042.91337969977,0,"2011",14050173,14731000,"2011"
