"from","to","distance","flow","year","popFrom","popTo","year.1"
"Brazil","Uruguay",2459.62642648411,0,"1999",164621040,10389000,"1999"
"Chile","Uruguay",1425.34334919956,0,"1999",4134000,10389000,"1999"
"Colombia","Uruguay",4461.84126189406,0,"1999",24363000,10389000,"1999"
"Ecuador","Uruguay",4202.77606287468,0,"1999",5105690,10389000,"1999"
"Paraguay","Uruguay",1086.56070082819,0,"1999",9647220,10389000,"1999"
"Peru","Uruguay",3235.55515495335,0,"1999",4903363,10389000,"1999"
"Uruguay","Uruguay",0,0,"1999",10389000,10389000,"1999"
"Venezuela","Uruguay",4569.68551328267,0,"1999",14858779,10389000,"1999"
"Argentina","Venezuela",4709.22119899415,0,"1999",49056700,14858779,"1999"
"Bolivia","Venezuela",2657.95864060761,0,"1999",6392425,14858779,"1999"
"Brazil","Venezuela",2467.66256692768,0,"1999",164621040,14858779,"1999"
"Chile","Venezuela",4731.36564349597,0,"1999",4134000,14858779,"1999"
"Colombia","Venezuela",840.85503052881,8230,"1999",24363000,14858779,"1999"
"Ecuador","Venezuela",1657.06351856764,0,"1999",5105690,14858779,"1999"
"Paraguay","Venezuela",3484.3757151894,0,"1999",9647220,14858779,"1999"
"Peru","Venezuela",2027.07639181003,0,"1999",4903363,14858779,"1999"
"Uruguay","Venezuela",4569.68551328267,0,"1999",10389000,14858779,"1999"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1999",14858779,14858779,"1999"
"Argentina","Argentina",0,0,"2000",48674400,48674400,"2000"
"Bolivia","Argentina",2056.02752105864,0,"2000",6911930,48674400,"2000"
"Brazil","Argentina",2970.62008811255,0,"2000",169875520,48674400,"2000"
"Chile","Argentina",549.236062178285,210,"2000",4068000,48674400,"2000"
"Colombia","Argentina",4428.06221883752,0,"2000",24363700,48674400,"2000"
"Ecuador","Argentina",3999.3326249303,0,"2000",4486020,48674400,"2000"
"Paraguay","Argentina",1481.30586680423,0,"2000",9736860,48674400,"2000"
"Peru","Argentina",3042.91337969977,0,"2000",4926769,48674400,"2000"
"Uruguay","Argentina",886.025785928525,41506,"2000",10353000,48674400,"2000"
"Venezuela","Argentina",4709.22119899415,0,"2000",15164370,48674400,"2000"
"Argentina","Bolivia",2056.02752105864,7493,"2000",48674400,6911930,"2000"
"Bolivia","Bolivia",0,0,"2000",6911930,6911930,"2000"
"Brazil","Bolivia",1406.69570016608,326,"2000",169875520,6911930,"2000"
"Chile","Bolivia",2150.12404536596,0,"2000",4068000,6911930,"2000"
"Colombia","Bolivia",2474.21126193179,0,"2000",24363700,6911930,"2000"
"Ecuador","Bolivia",2272.50983152685,0,"2000",4486020,6911930,"2000"
"Paraguay","Bolivia",978.129744567879,102,"2000",9736860,6911930,"2000"
"Peru","Bolivia",1346.81559926284,0,"2000",4926769,6911930,"2000"
"Uruguay","Bolivia",1988.1166048493,69,"2000",10353000,6911930,"2000"
"Venezuela","Bolivia",2657.95864060761,0,"2000",15164370,6911930,"2000"
"Argentina","Brazil",2970.62008811255,6528,"2000",48674400,169875520,"2000"
"Bolivia","Brazil",1406.69570016608,718,"2000",6911930,169875520,"2000"
"Brazil","Brazil",9.50453877449036e-05,0,"2000",169875520,169875520,"2000"
"Chile","Brazil",3263.9546339556,0,"2000",4068000,169875520,"2000"
"Colombia","Brazil",2751.42249501054,0,"2000",24363700,169875520,"2000"
"Ecuador","Brazil",2984.04262936217,0,"2000",4486020,169875520,"2000"
"Paraguay","Brazil",1489.69662074046,36701,"2000",9736860,169875520,"2000"
"Peru","Brazil",2335.42519419623,0,"2000",4926769,169875520,"2000"
"Uruguay","Brazil",2459.62642648411,11867,"2000",10353000,169875520,"2000"
"Venezuela","Brazil",2467.66256692768,0,"2000",15164370,169875520,"2000"
"Argentina","Chile",549.236062178285,0,"2000",48674400,4068000,"2000"
"Bolivia","Chile",2150.12404536596,0,"2000",6911930,4068000,"2000"
"Brazil","Chile",3263.9546339556,0,"2000",169875520,4068000,"2000"
"Chile","Chile",0,0,"2000",4068000,4068000,"2000"
"Colombia","Chile",4348.83354270014,0,"2000",24363700,4068000,"2000"
"Ecuador","Chile",3824.43442207705,0,"2000",4486020,4068000,"2000"
"Paraguay","Chile",1812.53392353318,0,"2000",9736860,4068000,"2000"
"Peru","Chile",2907.26314858048,0,"2000",4926769,4068000,"2000"
"Uruguay","Chile",1425.34334919956,0,"2000",10353000,4068000,"2000"
"Venezuela","Chile",4731.36564349597,0,"2000",15164370,4068000,"2000"
"Argentina","Colombia",4428.06221883752,0,"2000",48674400,24363700,"2000"
"Bolivia","Colombia",2474.21126193179,0,"2000",6911930,24363700,"2000"
"Brazil","Colombia",2751.42249501054,16,"2000",169875520,24363700,"2000"
"Chile","Colombia",4348.83354270014,0,"2000",4068000,24363700,"2000"
"Colombia","Colombia",0,0,"2000",24363700,24363700,"2000"
"Ecuador","Colombia",840.344466338468,0,"2000",4486020,24363700,"2000"
"Paraguay","Colombia",3415.921941428,0,"2000",9736860,24363700,"2000"
"Peru","Colombia",1462.40463082501,0,"2000",4926769,24363700,"2000"
"Uruguay","Colombia",4461.84126189406,0,"2000",10353000,24363700,"2000"
"Venezuela","Colombia",840.85503052881,0,"2000",15164370,24363700,"2000"
"Argentina","Ecuador",3999.3326249303,0,"2000",48674400,4486020,"2000"
"Bolivia","Ecuador",2272.50983152685,0,"2000",6911930,4486020,"2000"
"Brazil","Ecuador",2984.04262936217,0,"2000",169875520,4486020,"2000"
"Chile","Ecuador",3824.43442207705,0,"2000",4068000,4486020,"2000"
"Colombia","Ecuador",840.344466338468,0,"2000",24363700,4486020,"2000"
"Ecuador","Ecuador",0,0,"2000",4486020,4486020,"2000"
"Paraguay","Ecuador",3250.23740422779,0,"2000",9736860,4486020,"2000"
"Peru","Ecuador",970.593580094301,0,"2000",4926769,4486020,"2000"
"Uruguay","Ecuador",4202.77606287468,0,"2000",10353000,4486020,"2000"
"Venezuela","Ecuador",1657.06351856764,0,"2000",15164370,4486020,"2000"
"Argentina","Paraguay",1481.30586680423,0,"2000",48674400,9736860,"2000"
"Bolivia","Paraguay",978.129744567879,0,"2000",6911930,9736860,"2000"
"Brazil","Paraguay",1489.69662074046,0,"2000",169875520,9736860,"2000"
"Chile","Paraguay",1812.53392353318,0,"2000",4068000,9736860,"2000"
"Colombia","Paraguay",3415.921941428,0,"2000",24363700,9736860,"2000"
"Ecuador","Paraguay",3250.23740422779,0,"2000",4486020,9736860,"2000"
"Paraguay","Paraguay",0,0,"2000",9736860,9736860,"2000"
"Peru","Paraguay",2313.14659568562,0,"2000",4926769,9736860,"2000"
"Uruguay","Paraguay",1086.56070082819,134,"2000",10353000,9736860,"2000"
"Venezuela","Paraguay",3484.3757151894,0,"2000",15164370,9736860,"2000"
"Argentina","Peru",3042.91337969977,0,"2000",48674400,4926769,"2000"
"Bolivia","Peru",1346.81559926284,134,"2000",6911930,4926769,"2000"
"Brazil","Peru",2335.42519419623,0,"2000",169875520,4926769,"2000"
"Chile","Peru",2907.26314858048,0,"2000",4068000,4926769,"2000"
"Colombia","Peru",1462.40463082501,0,"2000",24363700,4926769,"2000"
"Ecuador","Peru",970.593580094301,394,"2000",4486020,4926769,"2000"
"Paraguay","Peru",2313.14659568562,0,"2000",9736860,4926769,"2000"
"Peru","Peru",0,0,"2000",4926769,4926769,"2000"
"Uruguay","Peru",3235.55515495335,77,"2000",10353000,4926769,"2000"
"Venezuela","Peru",2027.07639181003,0,"2000",15164370,4926769,"2000"
"Argentina","Uruguay",886.025785928525,0,"2000",48674400,10353000,"2000"
"Bolivia","Uruguay",1988.1166048493,0,"2000",6911930,10353000,"2000"
"Brazil","Uruguay",2459.62642648411,0,"2000",169875520,10353000,"2000"
"Chile","Uruguay",1425.34334919956,0,"2000",4068000,10353000,"2000"
"Colombia","Uruguay",4461.84126189406,0,"2000",24363700,10353000,"2000"
"Ecuador","Uruguay",4202.77606287468,0,"2000",4486020,10353000,"2000"
"Paraguay","Uruguay",1086.56070082819,0,"2000",9736860,10353000,"2000"
"Peru","Uruguay",3235.55515495335,0,"2000",4926769,10353000,"2000"
"Uruguay","Uruguay",0,0,"2000",10353000,10353000,"2000"
"Venezuela","Uruguay",4569.68551328267,0,"2000",15164370,10353000,"2000"
"Argentina","Venezuela",4709.22119899415,0,"2000",48674400,15164370,"2000"
"Bolivia","Venezuela",2657.95864060761,0,"2000",6911930,15164370,"2000"
"Brazil","Venezuela",2467.66256692768,0,"2000",169875520,15164370,"2000"
"Chile","Venezuela",4731.36564349597,0,"2000",4068000,15164370,"2000"
"Colombia","Venezuela",840.85503052881,70,"2000",24363700,15164370,"2000"
"Ecuador","Venezuela",1657.06351856764,0,"2000",4486020,15164370,"2000"
"Paraguay","Venezuela",3484.3757151894,0,"2000",9736860,15164370,"2000"
"Peru","Venezuela",2027.07639181003,0,"2000",4926769,15164370,"2000"
"Uruguay","Venezuela",4569.68551328267,0,"2000",10353000,15164370,"2000"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2000",15164370,15164370,"2000"
"Argentina","Argentina",0,0,"2001",48851400,48851400,"2001"
"Bolivia","Argentina",2056.02752105864,0,"2001",6500096,48851400,"2001"
"Brazil","Argentina",2970.62008811255,0,"2001",176388720,48851400,"2001"
"Chile","Argentina",549.236062178285,1874,"2001",3980000,48851400,"2001"
"Colombia","Argentina",4428.06221883752,0,"2001",24510400,48851400,"2001"
"Ecuador","Argentina",3999.3326249303,0,"2001",4657016,48851400,"2001"
"Paraguay","Argentina",1481.30586680423,0,"2001",9889260,48851400,"2001"
"Peru","Argentina",3042.91337969977,0,"2001",4961949,48851400,"2001"
"Uruguay","Argentina",886.025785928525,871,"2001",10595000,48851400,"2001"
"Venezuela","Argentina",4709.22119899415,0,"2001",15474090,48851400,"2001"
"Argentina","Bolivia",2056.02752105864,36,"2001",48851400,6500096,"2001"
"Bolivia","Bolivia",0,0,"2001",6500096,6500096,"2001"
"Brazil","Bolivia",1406.69570016608,200,"2001",176388720,6500096,"2001"
"Chile","Bolivia",2150.12404536596,0,"2001",3980000,6500096,"2001"
"Colombia","Bolivia",2474.21126193179,0,"2001",24510400,6500096,"2001"
"Ecuador","Bolivia",2272.50983152685,0,"2001",4657016,6500096,"2001"
"Paraguay","Bolivia",978.129744567879,103,"2001",9889260,6500096,"2001"
"Peru","Bolivia",1346.81559926284,0,"2001",4961949,6500096,"2001"
"Uruguay","Bolivia",1988.1166048493,0,"2001",10595000,6500096,"2001"
"Venezuela","Bolivia",2657.95864060761,0,"2001",15474090,6500096,"2001"
"Argentina","Brazil",2970.62008811255,0,"2001",48851400,176388720,"2001"
"Bolivia","Brazil",1406.69570016608,0,"2001",6500096,176388720,"2001"
"Brazil","Brazil",9.50453877449036e-05,0,"2001",176388720,176388720,"2001"
"Chile","Brazil",3263.9546339556,0,"2001",3980000,176388720,"2001"
"Colombia","Brazil",2751.42249501054,0,"2001",24510400,176388720,"2001"
"Ecuador","Brazil",2984.04262936217,0,"2001",4657016,176388720,"2001"
"Paraguay","Brazil",1489.69662074046,0,"2001",9889260,176388720,"2001"
"Peru","Brazil",2335.42519419623,0,"2001",4961949,176388720,"2001"
"Uruguay","Brazil",2459.62642648411,10780,"2001",10595000,176388720,"2001"
"Venezuela","Brazil",2467.66256692768,0,"2001",15474090,176388720,"2001"
"Argentina","Chile",549.236062178285,0,"2001",48851400,3980000,"2001"
"Bolivia","Chile",2150.12404536596,0,"2001",6500096,3980000,"2001"
"Brazil","Chile",3263.9546339556,0,"2001",176388720,3980000,"2001"
"Chile","Chile",0,0,"2001",3980000,3980000,"2001"
"Colombia","Chile",4348.83354270014,0,"2001",24510400,3980000,"2001"
"Ecuador","Chile",3824.43442207705,0,"2001",4657016,3980000,"2001"
"Paraguay","Chile",1812.53392353318,0,"2001",9889260,3980000,"2001"
"Peru","Chile",2907.26314858048,0,"2001",4961949,3980000,"2001"
"Uruguay","Chile",1425.34334919956,0,"2001",10595000,3980000,"2001"
"Venezuela","Chile",4731.36564349597,0,"2001",15474090,3980000,"2001"
"Argentina","Colombia",4428.06221883752,0,"2001",48851400,24510400,"2001"
"Bolivia","Colombia",2474.21126193179,0,"2001",6500096,24510400,"2001"
"Brazil","Colombia",2751.42249501054,0,"2001",176388720,24510400,"2001"
"Chile","Colombia",4348.83354270014,0,"2001",3980000,24510400,"2001"
"Colombia","Colombia",0,0,"2001",24510400,24510400,"2001"
"Ecuador","Colombia",840.344466338468,0,"2001",4657016,24510400,"2001"
"Paraguay","Colombia",3415.921941428,0,"2001",9889260,24510400,"2001"
"Peru","Colombia",1462.40463082501,0,"2001",4961949,24510400,"2001"
"Uruguay","Colombia",4461.84126189406,0,"2001",10595000,24510400,"2001"
"Venezuela","Colombia",840.85503052881,0,"2001",15474090,24510400,"2001"
"Argentina","Ecuador",3999.3326249303,0,"2001",48851400,4657016,"2001"
"Bolivia","Ecuador",2272.50983152685,0,"2001",6500096,4657016,"2001"
"Brazil","Ecuador",2984.04262936217,0,"2001",176388720,4657016,"2001"
"Chile","Ecuador",3824.43442207705,0,"2001",3980000,4657016,"2001"
"Colombia","Ecuador",840.344466338468,2,"2001",24510400,4657016,"2001"
"Ecuador","Ecuador",0,0,"2001",4657016,4657016,"2001"
"Paraguay","Ecuador",3250.23740422779,0,"2001",9889260,4657016,"2001"
"Peru","Ecuador",970.593580094301,0,"2001",4961949,4657016,"2001"
"Uruguay","Ecuador",4202.77606287468,0,"2001",10595000,4657016,"2001"
"Venezuela","Ecuador",1657.06351856764,0,"2001",15474090,4657016,"2001"
"Argentina","Paraguay",1481.30586680423,0,"2001",48851400,9889260,"2001"
"Bolivia","Paraguay",978.129744567879,0,"2001",6500096,9889260,"2001"
"Brazil","Paraguay",1489.69662074046,20,"2001",176388720,9889260,"2001"
"Chile","Paraguay",1812.53392353318,0,"2001",3980000,9889260,"2001"
"Colombia","Paraguay",3415.921941428,0,"2001",24510400,9889260,"2001"
"Ecuador","Paraguay",3250.23740422779,0,"2001",4657016,9889260,"2001"
"Paraguay","Paraguay",0,0,"2001",9889260,9889260,"2001"
"Peru","Paraguay",2313.14659568562,0,"2001",4961949,9889260,"2001"
"Uruguay","Paraguay",1086.56070082819,104,"2001",10595000,9889260,"2001"
"Venezuela","Paraguay",3484.3757151894,0,"2001",15474090,9889260,"2001"
"Argentina","Peru",3042.91337969977,0,"2001",48851400,4961949,"2001"
"Bolivia","Peru",1346.81559926284,0,"2001",6500096,4961949,"2001"
"Brazil","Peru",2335.42519419623,0,"2001",176388720,4961949,"2001"
"Chile","Peru",2907.26314858048,0,"2001",3980000,4961949,"2001"
"Colombia","Peru",1462.40463082501,0,"2001",24510400,4961949,"2001"
"Ecuador","Peru",970.593580094301,45,"2001",4657016,4961949,"2001"
"Paraguay","Peru",2313.14659568562,0,"2001",9889260,4961949,"2001"
"Peru","Peru",0,0,"2001",4961949,4961949,"2001"
"Uruguay","Peru",3235.55515495335,0,"2001",10595000,4961949,"2001"
"Venezuela","Peru",2027.07639181003,0,"2001",15474090,4961949,"2001"
"Argentina","Uruguay",886.025785928525,0,"2001",48851400,10595000,"2001"
"Bolivia","Uruguay",1988.1166048493,0,"2001",6500096,10595000,"2001"
"Brazil","Uruguay",2459.62642648411,0,"2001",176388720,10595000,"2001"
"Chile","Uruguay",1425.34334919956,0,"2001",3980000,10595000,"2001"
"Colombia","Uruguay",4461.84126189406,0,"2001",24510400,10595000,"2001"
"Ecuador","Uruguay",4202.77606287468,0,"2001",4657016,10595000,"2001"
"Paraguay","Uruguay",1086.56070082819,0,"2001",9889260,10595000,"2001"
"Peru","Uruguay",3235.55515495335,0,"2001",4961949,10595000,"2001"
"Uruguay","Uruguay",0,0,"2001",10595000,10595000,"2001"
"Venezuela","Uruguay",4569.68551328267,0,"2001",15474090,10595000,"2001"
"Argentina","Venezuela",4709.22119899415,0,"2001",48851400,15474090,"2001"
"Bolivia","Venezuela",2657.95864060761,0,"2001",6500096,15474090,"2001"
"Brazil","Venezuela",2467.66256692768,0,"2001",176388720,15474090,"2001"
"Chile","Venezuela",4731.36564349597,0,"2001",3980000,15474090,"2001"
"Colombia","Venezuela",840.85503052881,8003,"2001",24510400,15474090,"2001"
"Ecuador","Venezuela",1657.06351856764,0,"2001",4657016,15474090,"2001"
"Paraguay","Venezuela",3484.3757151894,0,"2001",9889260,15474090,"2001"
"Peru","Venezuela",2027.07639181003,0,"2001",4961949,15474090,"2001"
"Uruguay","Venezuela",4569.68551328267,0,"2001",10595000,15474090,"2001"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2001",15474090,15474090,"2001"
"Argentina","Argentina",0,0,"2002",52000000,52000000,"2002"
"Bolivia","Argentina",2056.02752105864,0,"2002",6673475,52000000,"2002"
"Brazil","Argentina",2970.62008811255,0,"2002",185347008,52000000,"2002"
"Chile","Argentina",549.236062178285,0,"2002",3927000,52000000,"2002"
"Colombia","Argentina",4428.06221883752,0,"2002",24765300,52000000,"2002"
"Ecuador","Argentina",3999.3326249303,0,"2002",5015770,52000000,"2002"
"Paraguay","Argentina",1481.30586680423,0,"2002",9260000,52000000,"2002"
"Peru","Argentina",3042.91337969977,0,"2002",4989840,52000000,"2002"
"Uruguay","Argentina",886.025785928525,4,"2002",11268000,52000000,"2002"
"Venezuela","Argentina",4709.22119899415,0,"2002",15791136,52000000,"2002"
"Argentina","Bolivia",2056.02752105864,0,"2002",52000000,6673475,"2002"
"Bolivia","Bolivia",0,0,"2002",6673475,6673475,"2002"
"Brazil","Bolivia",1406.69570016608,96,"2002",185347008,6673475,"2002"
"Chile","Bolivia",2150.12404536596,0,"2002",3927000,6673475,"2002"
"Colombia","Bolivia",2474.21126193179,0,"2002",24765300,6673475,"2002"
"Ecuador","Bolivia",2272.50983152685,0,"2002",5015770,6673475,"2002"
"Paraguay","Bolivia",978.129744567879,0,"2002",9260000,6673475,"2002"
"Peru","Bolivia",1346.81559926284,0,"2002",4989840,6673475,"2002"
"Uruguay","Bolivia",1988.1166048493,0,"2002",11268000,6673475,"2002"
"Venezuela","Bolivia",2657.95864060761,0,"2002",15791136,6673475,"2002"
"Argentina","Brazil",2970.62008811255,0,"2002",52000000,185347008,"2002"
"Bolivia","Brazil",1406.69570016608,3101,"2002",6673475,185347008,"2002"
"Brazil","Brazil",9.50453877449036e-05,0,"2002",185347008,185347008,"2002"
"Chile","Brazil",3263.9546339556,0,"2002",3927000,185347008,"2002"
"Colombia","Brazil",2751.42249501054,0,"2002",24765300,185347008,"2002"
"Ecuador","Brazil",2984.04262936217,0,"2002",5015770,185347008,"2002"
"Paraguay","Brazil",1489.69662074046,38428,"2002",9260000,185347008,"2002"
"Peru","Brazil",2335.42519419623,0,"2002",4989840,185347008,"2002"
"Uruguay","Brazil",2459.62642648411,0,"2002",11268000,185347008,"2002"
"Venezuela","Brazil",2467.66256692768,0,"2002",15791136,185347008,"2002"
"Argentina","Chile",549.236062178285,0,"2002",52000000,3927000,"2002"
"Bolivia","Chile",2150.12404536596,0,"2002",6673475,3927000,"2002"
"Brazil","Chile",3263.9546339556,0,"2002",185347008,3927000,"2002"
"Chile","Chile",0,0,"2002",3927000,3927000,"2002"
"Colombia","Chile",4348.83354270014,0,"2002",24765300,3927000,"2002"
"Ecuador","Chile",3824.43442207705,0,"2002",5015770,3927000,"2002"
"Paraguay","Chile",1812.53392353318,0,"2002",9260000,3927000,"2002"
"Peru","Chile",2907.26314858048,0,"2002",4989840,3927000,"2002"
"Uruguay","Chile",1425.34334919956,0,"2002",11268000,3927000,"2002"
"Venezuela","Chile",4731.36564349597,0,"2002",15791136,3927000,"2002"
"Argentina","Colombia",4428.06221883752,0,"2002",52000000,24765300,"2002"
"Bolivia","Colombia",2474.21126193179,0,"2002",6673475,24765300,"2002"
"Brazil","Colombia",2751.42249501054,755,"2002",185347008,24765300,"2002"
"Chile","Colombia",4348.83354270014,0,"2002",3927000,24765300,"2002"
"Colombia","Colombia",0,0,"2002",24765300,24765300,"2002"
"Ecuador","Colombia",840.344466338468,0,"2002",5015770,24765300,"2002"
"Paraguay","Colombia",3415.921941428,0,"2002",9260000,24765300,"2002"
"Peru","Colombia",1462.40463082501,0,"2002",4989840,24765300,"2002"
"Uruguay","Colombia",4461.84126189406,0,"2002",11268000,24765300,"2002"
"Venezuela","Colombia",840.85503052881,0,"2002",15791136,24765300,"2002"
"Argentina","Ecuador",3999.3326249303,0,"2002",52000000,5015770,"2002"
"Bolivia","Ecuador",2272.50983152685,0,"2002",6673475,5015770,"2002"
"Brazil","Ecuador",2984.04262936217,0,"2002",185347008,5015770,"2002"
"Chile","Ecuador",3824.43442207705,0,"2002",3927000,5015770,"2002"
"Colombia","Ecuador",840.344466338468,0,"2002",24765300,5015770,"2002"
"Ecuador","Ecuador",0,0,"2002",5015770,5015770,"2002"
"Paraguay","Ecuador",3250.23740422779,0,"2002",9260000,5015770,"2002"
"Peru","Ecuador",970.593580094301,0,"2002",4989840,5015770,"2002"
"Uruguay","Ecuador",4202.77606287468,0,"2002",11268000,5015770,"2002"
"Venezuela","Ecuador",1657.06351856764,0,"2002",15791136,5015770,"2002"
"Argentina","Paraguay",1481.30586680423,0,"2002",52000000,9260000,"2002"
"Bolivia","Paraguay",978.129744567879,0,"2002",6673475,9260000,"2002"
"Brazil","Paraguay",1489.69662074046,1,"2002",185347008,9260000,"2002"
"Chile","Paraguay",1812.53392353318,0,"2002",3927000,9260000,"2002"
"Colombia","Paraguay",3415.921941428,0,"2002",24765300,9260000,"2002"
"Ecuador","Paraguay",3250.23740422779,0,"2002",5015770,9260000,"2002"
"Paraguay","Paraguay",0,0,"2002",9260000,9260000,"2002"
"Peru","Paraguay",2313.14659568562,0,"2002",4989840,9260000,"2002"
"Uruguay","Paraguay",1086.56070082819,0,"2002",11268000,9260000,"2002"
"Venezuela","Paraguay",3484.3757151894,0,"2002",15791136,9260000,"2002"
"Argentina","Peru",3042.91337969977,0,"2002",52000000,4989840,"2002"
"Bolivia","Peru",1346.81559926284,0,"2002",6673475,4989840,"2002"
"Brazil","Peru",2335.42519419623,0,"2002",185347008,4989840,"2002"
"Chile","Peru",2907.26314858048,2280,"2002",3927000,4989840,"2002"
"Colombia","Peru",1462.40463082501,0,"2002",24765300,4989840,"2002"
"Ecuador","Peru",970.593580094301,0,"2002",5015770,4989840,"2002"
"Paraguay","Peru",2313.14659568562,0,"2002",9260000,4989840,"2002"
"Peru","Peru",0,0,"2002",4989840,4989840,"2002"
"Uruguay","Peru",3235.55515495335,0,"2002",11268000,4989840,"2002"
"Venezuela","Peru",2027.07639181003,0,"2002",15791136,4989840,"2002"
"Argentina","Uruguay",886.025785928525,0,"2002",52000000,11268000,"2002"
"Bolivia","Uruguay",1988.1166048493,0,"2002",6673475,11268000,"2002"
"Brazil","Uruguay",2459.62642648411,10,"2002",185347008,11268000,"2002"
"Chile","Uruguay",1425.34334919956,0,"2002",3927000,11268000,"2002"
"Colombia","Uruguay",4461.84126189406,0,"2002",24765300,11268000,"2002"
"Ecuador","Uruguay",4202.77606287468,0,"2002",5015770,11268000,"2002"
"Paraguay","Uruguay",1086.56070082819,0,"2002",9260000,11268000,"2002"
"Peru","Uruguay",3235.55515495335,0,"2002",4989840,11268000,"2002"
"Uruguay","Uruguay",0,0,"2002",11268000,11268000,"2002"
"Venezuela","Uruguay",4569.68551328267,0,"2002",15791136,11268000,"2002"
"Argentina","Venezuela",4709.22119899415,0,"2002",52000000,15791136,"2002"
"Bolivia","Venezuela",2657.95864060761,0,"2002",6673475,15791136,"2002"
"Brazil","Venezuela",2467.66256692768,10,"2002",185347008,15791136,"2002"
"Chile","Venezuela",4731.36564349597,0,"2002",3927000,15791136,"2002"
"Colombia","Venezuela",840.85503052881,161,"2002",24765300,15791136,"2002"
"Ecuador","Venezuela",1657.06351856764,0,"2002",5015770,15791136,"2002"
"Paraguay","Venezuela",3484.3757151894,0,"2002",9260000,15791136,"2002"
"Peru","Venezuela",2027.07639181003,0,"2002",4989840,15791136,"2002"
"Uruguay","Venezuela",4569.68551328267,0,"2002",11268000,15791136,"2002"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2002",15791136,15791136,"2002"
"Argentina","Argentina",0,0,"2003",55875764,55875764,"2003"
"Bolivia","Argentina",2056.02752105864,0,"2003",6851256,55875764,"2003"
"Brazil","Argentina",2970.62008811255,2,"2003",195551584,55875764,"2003"
"Chile","Argentina",549.236062178285,8,"2003",3932000,55875764,"2003"
"Colombia","Argentina",4428.06221883752,0,"2003",24799260,55875764,"2003"
"Ecuador","Argentina",3999.3326249303,0,"2003",4985378,55875764,"2003"
"Paraguay","Argentina",1481.30586680423,0,"2003",10128377,55875764,"2003"
"Peru","Argentina",3042.91337969977,0,"2003",5132530,55875764,"2003"
"Uruguay","Argentina",886.025785928525,94,"2003",11708000,55875764,"2003"
"Venezuela","Argentina",4709.22119899415,0,"2003",15988907,55875764,"2003"
"Argentina","Bolivia",2056.02752105864,0,"2003",55875764,6851256,"2003"
"Bolivia","Bolivia",0,0,"2003",6851256,6851256,"2003"
"Brazil","Bolivia",1406.69570016608,8,"2003",195551584,6851256,"2003"
"Chile","Bolivia",2150.12404536596,0,"2003",3932000,6851256,"2003"
"Colombia","Bolivia",2474.21126193179,0,"2003",24799260,6851256,"2003"
"Ecuador","Bolivia",2272.50983152685,0,"2003",4985378,6851256,"2003"
"Paraguay","Bolivia",978.129744567879,188,"2003",10128377,6851256,"2003"
"Peru","Bolivia",1346.81559926284,0,"2003",5132530,6851256,"2003"
"Uruguay","Bolivia",1988.1166048493,0,"2003",11708000,6851256,"2003"
"Venezuela","Bolivia",2657.95864060761,0,"2003",15988907,6851256,"2003"
"Argentina","Brazil",2970.62008811255,0,"2003",55875764,195551584,"2003"
"Bolivia","Brazil",1406.69570016608,380,"2003",6851256,195551584,"2003"
"Brazil","Brazil",9.50453877449036e-05,0,"2003",195551584,195551584,"2003"
"Chile","Brazil",3263.9546339556,0,"2003",3932000,195551584,"2003"
"Colombia","Brazil",2751.42249501054,0,"2003",24799260,195551584,"2003"
"Ecuador","Brazil",2984.04262936217,0,"2003",4985378,195551584,"2003"
"Paraguay","Brazil",1489.69662074046,0,"2003",10128377,195551584,"2003"
"Peru","Brazil",2335.42519419623,0,"2003",5132530,195551584,"2003"
"Uruguay","Brazil",2459.62642648411,0,"2003",11708000,195551584,"2003"
"Venezuela","Brazil",2467.66256692768,0,"2003",15988907,195551584,"2003"
"Argentina","Chile",549.236062178285,0,"2003",55875764,3932000,"2003"
"Bolivia","Chile",2150.12404536596,0,"2003",6851256,3932000,"2003"
"Brazil","Chile",3263.9546339556,0,"2003",195551584,3932000,"2003"
"Chile","Chile",0,0,"2003",3932000,3932000,"2003"
"Colombia","Chile",4348.83354270014,0,"2003",24799260,3932000,"2003"
"Ecuador","Chile",3824.43442207705,0,"2003",4985378,3932000,"2003"
"Paraguay","Chile",1812.53392353318,0,"2003",10128377,3932000,"2003"
"Peru","Chile",2907.26314858048,0,"2003",5132530,3932000,"2003"
"Uruguay","Chile",1425.34334919956,0,"2003",11708000,3932000,"2003"
"Venezuela","Chile",4731.36564349597,0,"2003",15988907,3932000,"2003"
"Argentina","Colombia",4428.06221883752,0,"2003",55875764,24799260,"2003"
"Bolivia","Colombia",2474.21126193179,0,"2003",6851256,24799260,"2003"
"Brazil","Colombia",2751.42249501054,693,"2003",195551584,24799260,"2003"
"Chile","Colombia",4348.83354270014,0,"2003",3932000,24799260,"2003"
"Colombia","Colombia",0,0,"2003",24799260,24799260,"2003"
"Ecuador","Colombia",840.344466338468,0,"2003",4985378,24799260,"2003"
"Paraguay","Colombia",3415.921941428,0,"2003",10128377,24799260,"2003"
"Peru","Colombia",1462.40463082501,0,"2003",5132530,24799260,"2003"
