state	c_allTransitions[1]
5.189E7	23.0
5.19E7	24.0
5.191E7	26.0
5.192E7	24.0
5.193E7	24.0
5.194E7	24.0
5.195E7	24.0
5.196E7	23.0
5.197E7	27.0
5.198E7	25.0
5.199E7	26.0
5.2E7	28.0
5.201E7	28.0
5.202E7	32.0
5.203E7	28.0
5.204E7	27.0
5.205E7	28.0
5.206E7	29.0
5.207E7	27.0
5.208E7	28.0
5.209E7	24.0
5.21E7	24.0
5.211E7	24.0
5.212E7	26.0
5.213E7	25.0
5.214E7	30.0
5.215E7	26.0
5.216E7	25.0
5.217E7	27.0
5.218E7	25.0
5.219E7	30.0
5.22E7	28.0
5.221E7	25.0
5.222E7	24.0
5.223E7	28.0
5.224E7	27.0
5.225E7	25.0
5.226E7	27.0
5.227E7	25.0
5.228E7	24.0
5.229E7	30.0
5.23E7	24.0
5.231E7	27.0
5.232E7	25.0
5.233E7	28.0
5.234E7	25.0
5.235E7	28.0
5.236E7	31.0
5.237E7	28.0
5.238E7	25.0
5.239E7	24.0
5.24E7	26.0
5.241E7	25.0
5.242E7	30.0
5.243E7	30.0
5.244E7	34.0
5.245E7	26.0
5.246E7	24.0
5.247E7	23.0
5.248E7	26.0
5.249E7	27.0
5.25E7	26.0
5.251E7	28.0
5.252E7	24.0
5.253E7	24.0
5.254E7	29.0
5.255E7	28.0
5.256E7	25.0
5.257E7	26.0
5.258E7	26.0
5.259E7	24.0
5.26E7	25.0
5.261E7	29.0
5.262E7	24.0
5.263E7	29.0
5.264E7	25.0
5.265E7	30.0
5.266E7	26.0
5.267E7	29.0
5.268E7	26.0
5.269E7	29.0
5.27E7	30.0
5.271E7	28.0
5.272E7	26.0
5.273E7	29.0
5.274E7	25.0
5.275E7	25.0
5.276E7	27.0
5.277E7	27.0
5.278E7	28.0
5.279E7	24.0
5.28E7	25.0
5.281E7	24.0
5.282E7	30.0
5.283E7	32.0
5.284E7	26.0
5.285E7	25.0
5.286E7	27.0
5.287E7	27.0
5.288E7	26.0
5.289E7	31.0
5.29E7	31.0
5.291E7	25.0
5.292E7	26.0
5.293E7	32.0
5.294E7	28.0
5.295E7	26.0
5.296E7	25.0
5.297E7	26.0
5.298E7	27.0
5.299E7	28.0
5.3E7	23.0
5.301E7	24.0
5.302E7	25.0
5.303E7	28.0
5.304E7	27.0
5.305E7	26.0
5.306E7	27.0
5.307E7	29.0
5.308E7	29.0
5.309E7	27.0
5.31E7	25.0
5.311E7	25.0
5.312E7	24.0
5.313E7	24.0
5.314E7	24.0
5.315E7	25.0
5.316E7	28.0
5.317E7	26.0
5.318E7	25.0
5.319E7	25.0
5.32E7	24.0
5.321E7	25.0
5.322E7	27.0
5.323E7	30.0
5.324E7	26.0
5.325E7	29.0
5.326E7	26.0
5.327E7	27.0
5.328E7	25.0
5.329E7	28.0
5.33E7	29.0
5.331E7	24.0
5.332E7	24.0
5.333E7	24.0
5.334E7	26.0
5.335E7	27.0
5.336E7	28.0
5.337E7	27.0
5.338E7	26.0
5.339E7	25.0
5.34E7	26.0
5.341E7	27.0
5.342E7	28.0
5.343E7	28.0
5.344E7	27.0
5.345E7	29.0
5.346E7	28.0
5.347E7	26.0
5.348E7	26.0
5.349E7	27.0
5.35E7	26.0
5.351E7	26.0
5.352E7	25.0
5.353E7	26.0
5.354E7	25.0
5.355E7	27.0
5.356E7	27.0
5.357E7	25.0
5.358E7	27.0
5.359E7	27.0
5.36E7	27.0
5.361E7	27.0
5.362E7	28.0
5.363E7	27.0
5.364E7	25.0
5.365E7	26.0
5.366E7	25.0
5.367E7	27.0
5.368E7	25.0
5.369E7	26.0
5.37E7	26.0
5.371E7	25.0
5.372E7	26.0
5.373E7	25.0
5.374E7	25.0
5.375E7	27.0
5.376E7	25.0
5.377E7	25.0
5.378E7	25.0
5.379E7	24.0
5.38E7	25.0
5.381E7	26.0
5.382E7	27.0
5.383E7	26.0
5.384E7	27.0
5.385E7	25.0
5.386E7	25.0
5.387E7	25.0
5.388E7	26.0
5.389E7	28.0
5.39E7	28.0
5.391E7	26.0
5.392E7	27.0
5.393E7	26.0
5.394E7	25.0
5.395E7	27.0
5.396E7	25.0
5.397E7	28.0
5.398E7	27.0
5.399E7	27.0
5.4E7	28.0
5.401E7	24.0
5.402E7	28.0
5.403E7	27.0
5.404E7	27.0
5.405E7	27.0
5.406E7	27.0
5.407E7	26.0
5.408E7	27.0
5.409E7	27.0
5.41E7	27.0
5.411E7	27.0
5.412E7	26.0
5.413E7	27.0
5.414E7	26.0
5.415E7	26.0
5.416E7	26.0
5.417E7	27.0
5.418E7	25.0
5.419E7	28.0
5.42E7	24.0
5.421E7	27.0
5.422E7	26.0
5.423E7	25.0
5.424E7	26.0
5.425E7	25.0
5.426E7	25.0
5.427E7	26.0
5.428E7	27.0
5.429E7	26.0
5.43E7	25.0
5.431E7	25.0
5.432E7	24.0
5.433E7	26.0
5.434E7	26.0
5.435E7	27.0
5.436E7	25.0
5.437E7	27.0
5.438E7	26.0
5.439E7	25.0
5.44E7	27.0
5.441E7	27.0
5.442E7	27.0
5.443E7	29.0
5.444E7	29.0
5.445E7	25.0
5.446E7	29.0
5.447E7	26.0
5.448E7	26.0
5.449E7	25.0
5.45E7	25.0
5.451E7	25.0
5.452E7	25.0
5.453E7	25.0
5.454E7	24.0
5.455E7	25.0
5.456E7	29.0
5.457E7	26.0
5.458E7	26.0
5.459E7	28.0
5.46E7	30.0
5.461E7	27.0
5.462E7	31.0
5.463E7	24.0
5.464E7	24.0
5.465E7	25.0
5.466E7	28.0
5.467E7	30.0
5.468E7	27.0
5.469E7	27.0
5.47E7	23.0
5.471E7	27.0
5.472E7	32.0
5.473E7	26.0
5.474E7	26.0
5.475E7	25.0
5.476E7	27.0
5.477E7	26.0
5.478E7	30.0
5.479E7	25.0
5.48E7	33.0
5.481E7	28.0
5.482E7	26.0
5.483E7	27.0
5.484E7	27.0
5.485E7	26.0
5.486E7	23.0
5.487E7	26.0
5.488E7	29.0
5.489E7	28.0
5.49E7	30.0
5.491E7	26.0
5.492E7	24.0
5.493E7	25.0
5.494E7	26.0
5.495E7	27.0
5.496E7	24.0
5.497E7	25.0
5.498E7	26.0
5.499E7	27.0
5.5E7	26.0
5.501E7	23.0
5.502E7	25.0
5.503E7	30.0
5.504E7	24.0
5.505E7	28.0
5.506E7	27.0
5.507E7	25.0
5.508E7	27.0
5.509E7	28.0
5.51E7	26.0
5.511E7	27.0
5.512E7	26.0
5.513E7	28.0
5.514E7	30.0
5.515E7	25.0
5.516E7	27.0
5.517E7	25.0
5.518E7	28.0
5.519E7	26.0
5.52E7	27.0
5.521E7	25.0
5.522E7	27.0
5.523E7	34.0
5.524E7	30.0
5.525E7	29.0
5.526E7	30.0
5.527E7	26.0
5.528E7	26.0
5.529E7	28.0
5.53E7	26.0
5.531E7	30.0
5.532E7	27.0
5.533E7	26.0
5.534E7	31.0
5.535E7	26.0
5.536E7	27.0
5.537E7	25.0
5.538E7	26.0
5.539E7	25.0
5.54E7	25.0
5.541E7	25.0
5.542E7	26.0
5.543E7	28.0
5.544E7	27.0
5.545E7	22.0
5.546E7	28.0
5.547E7	24.0
5.548E7	25.0
5.549E7	25.0
5.55E7	26.0
5.551E7	25.0
5.552E7	24.0
5.553E7	25.0
5.554E7	29.0
5.555E7	32.0
5.556E7	26.0
5.557E7	26.0
5.558E7	26.0
5.559E7	28.0
5.56E7	24.0
5.561E7	26.0
5.562E7	26.0
5.563E7	31.0
5.564E7	26.0
5.565E7	26.0
5.566E7	28.0
5.567E7	29.0
5.568E7	24.0
5.569E7	27.0
5.57E7	25.0
5.571E7	25.0
5.572E7	27.0
5.573E7	27.0
5.574E7	24.0
5.575E7	25.0
5.576E7	24.0
5.577E7	27.0
5.578E7	25.0
5.579E7	25.0
5.58E7	27.0
5.581E7	25.0
5.582E7	25.0
5.583E7	28.0
5.584E7	23.0
5.585E7	26.0
5.586E7	25.0
5.587E7	26.0
5.588E7	25.0
5.589E7	26.0
5.59E7	26.0
5.591E7	28.0
5.592E7	26.0
5.593E7	24.0
5.594E7	25.0
5.595E7	29.0
5.596E7	24.0
5.597E7	26.0
5.598E7	23.0
5.599E7	25.0
5.6E7	25.0
5.601E7	27.0
5.602E7	25.0
5.603E7	29.0
5.604E7	26.0
5.605E7	26.0
5.606E7	29.0
5.607E7	24.0
5.608E7	25.0
5.609E7	25.0
5.61E7	25.0
5.611E7	23.0
5.612E7	25.0
5.613E7	26.0
5.614E7	29.0
5.615E7	26.0
5.616E7	26.0
5.617E7	26.0
5.618E7	25.0
5.619E7	29.0
5.62E7	27.0
5.621E7	26.0
5.622E7	29.0
5.623E7	28.0
5.624E7	28.0
5.625E7	25.0
5.626E7	28.0
5.627E7	28.0
5.628E7	29.0
5.629E7	24.0
5.63E7	28.0
5.631E7	28.0
5.632E7	24.0
5.633E7	26.0
5.634E7	29.0
5.635E7	26.0
5.636E7	24.0
5.637E7	27.0
5.638E7	25.0
5.639E7	23.0
5.64E7	24.0
5.641E7	26.0
5.642E7	27.0
5.643E7	26.0
5.644E7	26.0
5.645E7	26.0
5.646E7	25.0
5.647E7	28.0
5.648E7	28.0
5.649E7	23.0
5.65E7	25.0
5.651E7	24.0
5.652E7	25.0
5.653E7	26.0
5.654E7	25.0
5.655E7	26.0
5.656E7	26.0
5.657E7	25.0
5.658E7	25.0
5.659E7	28.0
5.66E7	25.0
5.661E7	26.0
5.662E7	25.0
5.663E7	27.0
5.664E7	24.0
5.665E7	28.0
5.666E7	26.0
5.667E7	25.0
5.668E7	24.0
5.669E7	28.0
5.67E7	30.0
5.671E7	26.0
5.672E7	28.0
5.673E7	25.0
5.674E7	24.0
5.675E7	25.0
5.676E7	25.0
5.677E7	29.0
5.678E7	24.0
5.679E7	24.0
5.68E7	25.0
5.681E7	24.0
5.682E7	24.0
5.683E7	26.0
5.684E7	25.0
5.685E7	29.0
5.686E7	28.0
5.687E7	25.0
5.688E7	25.0
5.689E7	27.0
5.69E7	28.0
5.691E7	28.0
5.692E7	26.0
5.693E7	25.0
5.694E7	24.0
5.695E7	26.0
5.696E7	26.0
5.697E7	27.0
5.698E7	27.0
5.699E7	29.0
5.7E7	25.0
5.701E7	25.0
5.702E7	27.0
5.703E7	27.0
5.704E7	26.0
5.705E7	27.0
5.706E7	25.0
5.707E7	23.0
5.708E7	26.0
5.709E7	24.0
5.71E7	25.0
5.711E7	23.0
5.712E7	24.0
5.713E7	27.0
5.714E7	29.0
5.715E7	29.0
5.716E7	25.0
5.717E7	26.0
5.718E7	25.0
5.719E7	29.0
5.72E7	29.0
5.721E7	25.0
5.722E7	28.0
5.723E7	25.0
5.724E7	24.0
5.725E7	28.0
5.726E7	26.0
5.727E7	26.0
5.728E7	25.0
5.729E7	26.0
5.73E7	36.0
5.731E7	25.0
5.732E7	28.0
5.733E7	25.0
5.734E7	25.0
5.735E7	25.0
5.736E7	27.0
5.737E7	25.0
5.738E7	26.0
5.739E7	27.0
5.74E7	27.0
5.741E7	26.0
5.742E7	27.0
5.743E7	29.0
5.744E7	26.0
5.745E7	29.0
5.746E7	24.0
5.747E7	24.0
5.748E7	29.0
5.749E7	26.0
5.75E7	27.0
5.751E7	25.0
5.752E7	28.0
5.753E7	26.0
5.754E7	26.0
5.755E7	25.0
5.756E7	29.0
5.757E7	25.0
5.758E7	29.0
5.759E7	26.0
5.76E7	27.0
5.761E7	29.0
5.762E7	31.0
5.763E7	27.0
5.764E7	25.0
5.765E7	25.0
5.766E7	26.0
5.767E7	26.0
5.768E7	25.0
5.769E7	25.0
5.77E7	27.0
5.771E7	28.0
5.772E7	25.0
5.773E7	26.0
5.774E7	25.0
5.775E7	26.0
5.776E7	24.0
5.777E7	31.0
5.778E7	25.0
5.779E7	25.0
5.78E7	25.0
5.781E7	26.0
5.782E7	24.0
5.783E7	31.0
5.784E7	27.0
5.785E7	24.0
5.786E7	27.0
5.787E7	25.0
5.788E7	27.0
5.789E7	25.0
5.79E7	24.0
5.791E7	24.0
5.792E7	24.0
5.793E7	24.0
5.794E7	26.0
5.795E7	24.0
5.796E7	26.0
5.797E7	28.0
5.798E7	28.0
5.799E7	27.0
5.8E7	28.0
5.801E7	25.0
5.802E7	28.0
5.803E7	25.0
5.804E7	29.0
5.805E7	25.0
5.806E7	28.0
5.807E7	25.0
5.808E7	29.0
5.809E7	25.0
5.81E7	25.0
5.811E7	24.0
5.812E7	25.0
5.813E7	25.0
5.814E7	23.0
5.815E7	25.0
5.816E7	24.0
5.817E7	27.0
5.818E7	25.0
5.819E7	32.0
5.82E7	27.0
5.821E7	25.0
5.822E7	25.0
5.823E7	25.0
5.824E7	28.0
5.825E7	30.0
5.826E7	24.0
5.827E7	25.0
5.828E7	26.0
5.829E7	25.0
5.83E7	30.0
5.831E7	26.0
5.832E7	27.0
5.833E7	25.0
5.834E7	26.0
5.835E7	27.0
5.836E7	29.0
5.837E7	26.0
5.838E7	24.0
5.839E7	26.0
5.84E7	24.0
5.841E7	24.0
5.842E7	24.0
5.843E7	26.0
5.844E7	24.0
5.845E7	26.0
5.846E7	27.0
5.847E7	26.0
5.848E7	27.0
5.849E7	25.0
5.85E7	25.0
5.851E7	25.0
5.852E7	25.0
5.853E7	26.0
5.854E7	30.0
5.855E7	33.0
5.856E7	25.0
5.857E7	24.0
5.858E7	28.0
5.859E7	27.0
5.86E7	30.0
5.861E7	26.0
5.862E7	26.0
5.863E7	26.0
5.864E7	26.0
5.865E7	28.0
5.866E7	25.0
5.867E7	25.0
5.868E7	27.0
5.869E7	23.0
5.87E7	24.0
5.871E7	27.0
5.872E7	25.0
5.873E7	26.0
5.874E7	26.0
5.875E7	25.0
5.876E7	24.0
5.877E7	24.0
5.878E7	25.0
5.879E7	26.0
5.88E7	27.0
5.881E7	30.0
5.882E7	28.0
5.883E7	26.0
5.884E7	25.0
5.885E7	26.0
5.886E7	25.0
5.887E7	23.0
5.888E7	24.0
5.889E7	23.0
5.89E7	27.0
5.891E7	29.0
5.892E7	26.0
5.893E7	25.0
5.894E7	28.0
5.895E7	28.0
5.896E7	26.0
5.897E7	29.0
5.898E7	24.0
5.899E7	30.0
5.9E7	31.0
5.901E7	27.0
5.902E7	26.0
5.903E7	25.0
5.904E7	29.0
5.905E7	26.0
5.906E7	26.0
5.907E7	24.0
5.908E7	29.0
5.909E7	26.0
5.91E7	31.0
5.911E7	26.0
5.912E7	28.0
5.913E7	26.0
5.914E7	28.0
5.915E7	26.0
5.916E7	31.0
5.917E7	29.0
5.918E7	27.0
5.919E7	26.0
5.92E7	29.0
5.921E7	26.0
5.922E7	26.0
5.923E7	27.0
5.924E7	28.0
5.925E7	24.0
5.926E7	25.0
5.927E7	25.0
5.928E7	26.0
5.929E7	27.0
5.93E7	27.0
5.931E7	29.0
5.932E7	28.0
5.933E7	27.0
5.934E7	25.0
5.935E7	24.0
5.936E7	25.0
5.937E7	26.0
5.938E7	31.0
5.939E7	25.0
5.94E7	28.0
5.941E7	30.0
5.942E7	25.0
5.943E7	26.0
5.944E7	26.0
5.945E7	27.0
5.946E7	25.0
5.947E7	29.0
5.948E7	27.0
5.949E7	26.0
5.95E7	25.0
5.951E7	28.0
5.952E7	28.0
5.953E7	24.0
5.954E7	28.0
5.955E7	26.0
5.956E7	24.0
5.957E7	28.0
5.958E7	26.0
5.959E7	26.0
5.96E7	24.0
5.961E7	25.0
5.962E7	24.0
5.963E7	24.0
5.964E7	23.0
5.965E7	25.0
5.966E7	25.0
5.967E7	26.0
5.968E7	25.0
5.969E7	25.0
5.97E7	24.0
5.971E7	26.0
5.972E7	25.0
5.973E7	24.0
5.974E7	26.0
5.975E7	26.0
5.976E7	26.0
5.977E7	25.0
5.978E7	24.0
5.979E7	26.0
5.98E7	25.0
5.981E7	24.0
5.982E7	25.0
5.983E7	27.0
5.984E7	30.0
5.985E7	31.0
5.986E7	27.0
5.987E7	25.0
5.988E7	25.0
5.989E7	26.0
5.99E7	25.0
5.991E7	25.0
5.992E7	25.0
5.993E7	24.0
5.994E7	25.0
5.995E7	24.0
5.996E7	26.0
5.997E7	25.0
5.998E7	26.0
5.999E7	26.0
6.0E7	24.0
6.001E7	25.0
6.002E7	26.0
6.003E7	25.0
6.004E7	29.0
6.005E7	33.0
6.006E7	24.0
6.007E7	27.0
6.008E7	26.0
6.009E7	24.0
6.01E7	23.0
6.011E7	24.0
6.012E7	28.0
6.013E7	25.0
6.014E7	27.0
6.015E7	25.0
6.016E7	25.0
6.017E7	24.0
6.018E7	25.0
6.019E7	26.0
6.02E7	26.0
6.021E7	28.0
6.022E7	25.0
6.023E7	25.0
6.024E7	24.0
6.025E7	24.0
6.026E7	25.0
6.027E7	24.0
6.028E7	24.0
6.029E7	24.0
6.03E7	25.0
6.031E7	28.0
6.032E7	26.0
6.033E7	27.0
6.034E7	27.0
6.035E7	30.0
6.036E7	32.0
6.037E7	33.0
6.038E7	28.0
6.039E7	27.0
6.04E7	26.0
6.041E7	29.0
6.042E7	26.0
6.043E7	23.0
6.044E7	28.0
6.045E7	24.0
6.046E7	29.0
6.047E7	29.0
6.048E7	23.0
6.049E7	25.0
6.05E7	24.0
6.051E7	27.0
6.052E7	24.0
6.053E7	24.0
6.054E7	25.0
6.055E7	30.0
6.056E7	29.0
6.057E7	25.0
6.058E7	24.0
6.059E7	30.0
6.06E7	32.0
6.061E7	29.0
6.062E7	30.0
6.063E7	28.0
6.064E7	26.0
6.065E7	30.0
6.066E7	27.0
6.067E7	25.0
6.068E7	28.0
6.069E7	25.0
6.07E7	26.0
6.071E7	25.0
6.072E7	24.0
6.073E7	24.0
6.074E7	24.0
6.075E7	25.0
6.076E7	27.0
6.077E7	25.0
6.078E7	25.0
6.079E7	24.0
6.08E7	26.0
6.081E7	27.0
6.082E7	29.0
6.083E7	28.0
6.084E7	27.0
6.085E7	26.0
6.086E7	26.0
6.087E7	32.0
6.088E7	26.0
6.089E7	25.0
6.09E7	24.0
6.091E7	27.0
6.092E7	28.0
6.093E7	27.0
6.094E7	28.0
6.095E7	27.0
6.096E7	27.0
6.097E7	24.0
6.098E7	26.0
6.099E7	25.0
6.1E7	28.0
6.101E7	25.0
6.102E7	27.0
6.103E7	26.0
6.104E7	27.0
6.105E7	25.0
6.106E7	25.0
6.107E7	25.0
6.108E7	26.0
6.109E7	26.0
6.11E7	33.0
6.111E7	26.0
6.112E7	26.0
6.113E7	25.0
6.114E7	26.0
6.115E7	27.0
6.116E7	25.0
6.117E7	27.0
6.118E7	28.0
6.119E7	29.0
6.12E7	25.0
6.121E7	24.0
6.122E7	26.0
6.123E7	24.0
6.124E7	26.0
6.125E7	26.0
6.126E7	26.0
6.127E7	26.0
6.128E7	26.0
6.129E7	30.0
6.13E7	27.0
6.131E7	27.0
6.132E7	24.0
6.133E7	26.0
6.134E7	24.0
6.135E7	27.0
6.136E7	26.0
6.137E7	24.0
6.138E7	25.0
6.139E7	25.0
6.14E7	27.0
6.141E7	26.0
6.142E7	25.0
6.143E7	25.0
6.144E7	27.0
6.145E7	28.0
6.146E7	24.0
6.147E7	24.0
6.148E7	24.0
6.149E7	29.0
6.15E7	29.0
6.151E7	26.0
6.152E7	28.0
6.153E7	27.0
6.154E7	27.0
6.155E7	29.0
6.156E7	30.0
6.157E7	24.0
6.158E7	31.0
6.159E7	27.0
6.16E7	27.0
6.161E7	25.0
6.162E7	27.0
6.163E7	25.0
6.164E7	26.0
6.165E7	30.0
6.166E7	27.0
6.167E7	30.0
6.168E7	30.0
6.169E7	26.0
6.17E7	29.0
6.171E7	27.0
6.172E7	31.0
6.173E7	32.0
6.174E7	26.0
6.175E7	30.0
6.176E7	27.0
6.177E7	25.0
6.178E7	31.0
6.179E7	35.0
6.18E7	29.0
6.181E7	28.0
6.182E7	29.0
6.183E7	32.0
6.184E7	30.0
6.185E7	26.0
6.186E7	27.0
6.187E7	27.0
6.188E7	27.0
6.189E7	27.0
6.19E7	24.0
6.191E7	25.0
6.192E7	24.0
6.193E7	30.0
6.194E7	27.0
6.195E7	30.0
6.196E7	32.0
6.197E7	27.0
6.198E7	25.0
6.199E7	27.0
6.2E7	24.0
6.201E7	25.0
6.202E7	26.0
6.203E7	30.0
6.204E7	26.0
6.205E7	26.0
6.206E7	25.0
6.207E7	25.0
6.208E7	23.0
6.209E7	25.0
6.21E7	26.0
6.211E7	27.0
6.212E7	28.0
6.213E7	27.0
6.214E7	25.0
6.215E7	27.0
6.216E7	26.0
6.217E7	26.0
6.218E7	28.0
6.219E7	23.0
6.22E7	26.0
6.221E7	24.0
6.222E7	30.0
6.223E7	31.0
6.224E7	24.0
6.225E7	24.0
6.226E7	25.0
6.227E7	24.0
6.228E7	24.0
6.229E7	26.0
6.23E7	26.0
6.231E7	28.0
6.232E7	29.0
6.233E7	25.0
6.234E7	29.0
6.235E7	26.0
6.236E7	24.0
6.237E7	25.0
6.238E7	25.0
6.239E7	25.0
6.24E7	26.0
6.241E7	24.0
6.242E7	26.0
6.243E7	24.0
6.244E7	25.0
6.245E7	27.0
6.246E7	23.0
6.247E7	29.0
6.248E7	25.0
6.249E7	30.0
6.25E7	27.0
6.251E7	23.0
6.252E7	26.0
6.253E7	25.0
6.254E7	28.0
6.255E7	24.0
6.256E7	26.0
6.257E7	24.0
6.258E7	27.0
6.259E7	24.0
6.26E7	26.0
6.261E7	24.0
6.262E7	25.0
6.263E7	26.0
6.264E7	24.0
6.265E7	23.0
6.266E7	25.0
6.267E7	26.0
6.268E7	25.0
6.269E7	26.0
6.27E7	25.0
6.271E7	23.0
6.272E7	25.0
6.273E7	24.0
6.274E7	28.0
6.275E7	26.0
6.276E7	25.0
6.277E7	24.0
6.278E7	27.0
6.279E7	26.0
6.28E7	26.0
6.281E7	25.0
6.282E7	28.0
6.283E7	27.0
6.284E7	24.0
6.285E7	27.0
6.286E7	25.0
6.287E7	24.0
6.288E7	29.0
6.289E7	31.0
6.29E7	29.0
6.291E7	24.0
6.292E7	28.0
6.293E7	27.0
6.294E7	25.0
6.295E7	25.0
6.296E7	31.0
6.297E7	28.0
6.298E7	28.0
6.299E7	26.0
6.3E7	27.0
6.301E7	26.0
6.302E7	26.0
6.303E7	25.0
6.304E7	31.0
6.305E7	27.0
6.306E7	24.0
6.307E7	24.0
6.308E7	27.0
6.309E7	35.0
6.31E7	24.0
6.311E7	25.0
6.312E7	23.0
6.313E7	28.0
6.314E7	28.0
6.315E7	25.0
6.316E7	25.0
6.317E7	27.0
6.318E7	30.0
6.319E7	23.0
6.32E7	25.0
6.321E7	27.0
6.322E7	29.0
6.323E7	29.0
6.324E7	27.0
6.325E7	24.0
6.326E7	26.0
6.327E7	29.0
6.328E7	27.0
6.329E7	32.0
6.33E7	26.0
6.331E7	23.0
6.332E7	24.0
6.333E7	26.0
6.334E7	24.0
6.335E7	25.0
6.336E7	26.0
6.337E7	25.0
6.338E7	23.0
6.339E7	23.0
6.34E7	24.0
6.341E7	24.0
6.342E7	26.0
6.343E7	24.0
6.344E7	26.0
6.345E7	27.0
6.346E7	25.0
6.347E7	27.0
6.348E7	30.0
6.349E7	26.0
6.35E7	33.0
6.351E7	28.0
6.352E7	28.0
6.353E7	26.0
6.354E7	28.0
6.355E7	29.0
6.356E7	33.0
6.357E7	26.0
6.358E7	27.0
6.359E7	27.0
6.36E7	26.0
6.361E7	29.0
6.362E7	28.0
6.363E7	25.0
6.364E7	26.0
6.365E7	24.0
6.366E7	27.0
6.367E7	26.0
6.368E7	26.0
6.369E7	27.0
6.37E7	29.0
6.371E7	29.0
6.372E7	24.0
6.373E7	27.0
6.374E7	28.0
6.375E7	27.0
6.376E7	25.0
6.377E7	25.0
6.378E7	24.0
6.379E7	29.0
6.38E7	23.0
6.381E7	25.0
6.382E7	25.0
6.383E7	27.0
6.384E7	24.0
6.385E7	24.0
6.386E7	25.0
6.387E7	30.0
6.388E7	31.0
6.389E7	26.0
6.39E7	26.0
6.391E7	25.0
6.392E7	30.0
6.393E7	27.0
6.394E7	26.0
6.395E7	24.0
6.396E7	25.0
6.397E7	27.0
6.398E7	25.0
6.399E7	26.0
6.4E7	29.0
6.401E7	23.0
6.402E7	26.0
6.403E7	24.0
6.404E7	24.0
6.405E7	25.0
6.406E7	26.0
6.407E7	26.0
6.408E7	27.0
6.409E7	28.0
6.41E7	25.0
6.411E7	29.0
6.412E7	25.0
6.413E7	24.0
6.414E7	27.0
6.415E7	29.0
6.416E7	25.0
6.417E7	27.0
6.418E7	27.0
6.419E7	27.0
6.42E7	27.0
6.421E7	25.0
6.422E7	27.0
6.423E7	30.0
6.424E7	25.0
6.425E7	25.0
6.426E7	25.0
6.427E7	28.0
6.428E7	28.0
6.429E7	25.0
6.43E7	26.0
6.431E7	26.0
6.432E7	25.0
6.433E7	27.0
6.434E7	28.0
6.435E7	29.0
6.436E7	29.0
6.437E7	26.0
6.438E7	25.0
6.439E7	31.0
6.44E7	25.0
6.441E7	25.0
6.442E7	27.0
6.443E7	28.0
6.444E7	29.0
6.445E7	25.0
6.446E7	25.0
6.447E7	24.0
6.448E7	26.0
6.449E7	23.0
6.45E7	27.0
6.451E7	25.0
6.452E7	26.0
6.453E7	25.0
6.454E7	26.0
6.455E7	27.0
6.456E7	28.0
6.457E7	25.0
6.458E7	27.0
6.459E7	30.0
6.46E7	26.0
6.461E7	25.0
6.462E7	28.0
6.463E7	24.0
6.464E7	25.0
6.465E7	27.0
6.466E7	24.0
6.467E7	27.0
6.468E7	25.0
6.469E7	32.0
6.47E7	27.0
6.471E7	28.0
6.472E7	27.0
6.473E7	24.0
6.474E7	28.0
6.475E7	26.0
6.476E7	26.0
6.477E7	23.0
6.478E7	25.0
6.479E7	26.0
6.48E7	26.0
6.481E7	28.0
6.482E7	26.0
6.483E7	24.0
6.484E7	25.0
6.485E7	24.0
6.486E7	24.0
6.487E7	25.0
6.488E7	25.0
6.489E7	25.0
6.49E7	30.0
6.491E7	29.0
6.492E7	24.0
6.493E7	27.0
6.494E7	24.0
6.495E7	23.0
6.496E7	26.0
6.497E7	26.0
6.498E7	24.0
6.499E7	27.0
6.5E7	26.0
6.501E7	24.0
6.502E7	26.0
6.503E7	27.0
6.504E7	24.0
6.505E7	27.0
6.506E7	27.0
6.507E7	32.0
6.508E7	30.0
6.509E7	29.0
6.51E7	29.0
6.511E7	26.0
6.512E7	28.0
6.513E7	25.0
6.514E7	26.0
6.515E7	29.0
6.516E7	28.0
6.517E7	27.0
6.518E7	29.0
6.519E7	26.0
6.52E7	22.0
6.521E7	29.0
6.522E7	28.0
6.523E7	25.0
6.524E7	24.0
6.525E7	29.0
6.526E7	27.0
6.527E7	24.0
6.528E7	27.0
6.529E7	27.0
6.53E7	24.0
6.531E7	29.0
6.532E7	28.0
6.533E7	30.0
6.534E7	28.0
6.535E7	26.0
6.536E7	25.0
6.537E7	25.0
6.538E7	28.0
6.539E7	27.0
6.54E7	29.0
6.541E7	26.0
6.542E7	29.0
6.543E7	27.0
6.544E7	26.0
6.545E7	27.0
6.546E7	30.0
6.547E7	27.0
6.548E7	27.0
6.549E7	24.0
6.55E7	26.0
6.551E7	25.0
6.552E7	24.0
6.553E7	25.0
6.554E7	24.0
6.555E7	25.0
6.556E7	28.0
6.557E7	24.0
6.558E7	25.0
6.559E7	26.0
6.56E7	26.0
6.561E7	29.0
6.562E7	25.0
6.563E7	26.0
6.564E7	26.0
6.565E7	33.0
6.566E7	29.0
6.567E7	24.0
6.568E7	25.0
6.569E7	24.0
6.57E7	26.0
6.571E7	29.0
6.572E7	26.0
6.573E7	26.0
6.574E7	25.0
6.575E7	26.0
6.576E7	23.0
6.577E7	27.0
6.578E7	26.0
6.579E7	24.0
6.58E7	27.0
6.581E7	25.0
6.582E7	24.0
6.583E7	24.0
6.584E7	26.0
6.585E7	23.0
6.586E7	24.0
